text,crowd_label,conf0,conf1,conf2
alcohol close friend rel close friend problem anger depress man love woman not miss categori arguabl realist film ever made total alcohol 's life high low addict recoveri equal import love one around watch husband especi kid movi total believ therebi make feel sad frighten charact direct lui mandoki take risk audienc assum want honesti entertain frighten show not fun one script ronald bass al franken goe jugular mani scene movi start sign alcohol start rear ugli head mani good time meg get high lot wild crazi thing show rememb smoke made sens man love woman appropri long show num num2 need time fulli document problem correctli rate r scari realist materi teenag want see sure go discuss afterward award excel film num/num not miss show one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear review written may num num4 opinion express mine not meant reflect employ 's,1,1.7684752697799992e-267,0.999999999701,2.9918101935200004e-10
jaws-lik music blast theater speaker see sinist black rang rover move attack posit audienc 's reaction screen laugh hokey scene one mani one wild thing first bad news wild thing unlik starship trooper scream not smart enough realiz hope parodi one film 's minor role slimi cheap lawyer name ken bowden act maximum comed pleasur bill murray actor hoodwink director john mcnaughton believ seriou thriller seen delight movi love death long island intent aw hot pant colleg ii movie-with-the-movi spoof may begin wonder walk hot pant colleg show becom laughabl bad mani highli predict twist turn like show play maximum titil like nuditi hot sex even get threesom seek intellig script one kem nunn stephen peter undoubtedli leav frustrat oversex teenag movi not get n one yell back hamlet full rang hormon kid essenti enunci one town 's axiom kelli denis richard perfectli cast starship trooper wast littl show off bodi admittedli worth display neve campbel scream play suzi neve stay fulli cloth not much challeng work either get anyth movi telegraph everi punch detect ray duquett lectur suzi 's ex-boyfriend way talk audienc not forget throw good measur make sure pay attent suitabl admonish not believ anyon not give upcom twist away not alreadi guess point could movi better absolut bill murray understood materi even no one els imagin cast could done murray director 's chair would wildli funni movi rather one cheap thrill laugh rate r full-front nuditi sex dope smoke profan violenc would fine older teenag,0,0.881481848502,5.449514414979999e-98,0.118518151498
unfortun perhap first time writer/director miguel arteta attempt tackl mani issu not good feel anyth surfac much movi come across shallow melodramat spain 's stiff unconvinc perform littl draw us charact 's life bring us face-to-fac mani dilemma not think anoth film cover ground travers star map film frequent ventur territori examin effect divers offer famili warrior john result watch star map like gener sens deja vu someon said movi basic copi other not alway seem way case enough materi star map keep soap opera go sever week not month charact drawn broadli direct lack subtleti moment see bottl pill hidden behind can know go import later film pair interest person -- carlo sister maria pepe 's mistress letti -- neither accord enough screen time briefli arrest attent part act amateurish disappoint although not surpris consid film 's low budget movi lack strong perform greatest weak write tri origin arteta insert sever offbeat comic sequenc carlo accept oscar award-win perform bed bizarr dinner convers funni stand-alon piec clash violent overrid tone end also problemat suppos ambigu actual frustrat leav sort loos end dangl despit flaw howev star map still soap opera-typ appeal not kind movi mani peopl walk out even consid lack depth retain abil hook viewer wonder happen next enough sex violenc boiling-point emot captur attent even easily-distract viewer ultim howev star map not amount much sever idea never effect translat anyth potent sudsi drivel cinema not art film life cinema someth art life unlik paint literatur cinema give life take jean-luc godard,0,0.997249316277,1.8301556847799996e-75,0.00275068372315
oliv stone one viscer director rare make anyth engag film receiv oscar hard-hit platoon born fourth juli even film like jfk noth less balderdash fascin involv piec filmmak like hate pictur alway face u-turn argu one stone 's shock film sinc shockingli mediocr peopl like leav theater neither engag enrag everi frame oversatur graini color imag frequent jump film strobe light obsess pan zoom readi cri uncl end first reel script john ridley base book stray dog reli stream quirki charact creat version black comedi stone director half hollywood show take part part could star film one worth see sean penn recent time penn 's talent becom increas evid year 's love steal show billi bob thornton play darrel face cake greas like cartoon charact walk explos teeth look like eat dirt darrel flash bobbi smile say take everyth sinc hope get out hellhol not one voight realli far gone excel actor take role caricatur penn save film bare week seen show film 's bold repetiti tire cinematograph techniqu remain memori noth els film unusu enough rememb tragedi stone gone soft rate r gore sex brief nuditi profan film would fine older teenag penn 's perform give film mild recommend num/num must see film excel show look averag movi kind enjoy poor show not wast money num total pain unbear pictur review written octob num num4 opinion express mine not meant reflect employ 's,2,2.06498074924E-24,0.0022498766065100003,0.9977501233930001
slight melodramat stori effici made moral tale noir overtur film good job poke hole dream show underneath surfac not well nightmar indic indic someth troubl even youngster brought so-cal ideal materialist environ,2,1.71543804415E-05,0.023730368880599997,0.976252476739
thrill shamelessli manipul polit thriller second featur deal presidenti polit director film critic rod luri deterr vastli hone skill filmmak comparison debut film failur artist commerci contend film ground clear understand polit underhand sli system oper level would make machiavelli proud taken aback great entir ensembl cast lead superb get maximum out juici role even chew sceneri cast good overcom shrill oratori manipul obviou unbeliev polit situat end tri play safe take away juic stori gave film power first place thoroughli enjoy even though knew manipul film tri get bite revel double-standard men women politician without give fair chanc swallow everyth without choke ask swallow occur order someth ordinari -- muenster chees sandwich someth action not seem right later play import part film 's plot make viewer face fact woman high offic still woman accept like man posit would hanson refus comment issu take high moral ground say no one 's busi senat hanson seen liber vegetarian stori soap opera drama give verv super perform three star jeff bridg gari oldman joan allen give depth role seen mani differ light shade jeff bridg steal everi scene offer fascin look presid could likabl though sinist sneakili clever also polit human gener graciou way thoroughli believ updat bill clinton-typ post-lewinski film pro-clinton one take aim dig dirt cast aspers hypocrit way evid side capabl use bag dirti trick caus film fascin not messag deliv bogu pat speech instead set logic argument show senat hanson confirm offic despit alleg youth sex scandal,2,0.0137009180764,0.00225737141635,0.984041710507
screw exactli peopl feel like make mistak wast hard-earn dollar turkey amateurishli act one except danni devito manag high old time chew sceneri crude written direct scott alexand larri karaszewski screw mani viewer want head exit well end first reel funni name take make laugh might get kick out screw also like give charact name humor base past presid presidenti candid without genuin moment charact uncount number scene look away screen screw tri hard aw succe final hit whole movi must one long bad insid joke writer director screw collabor script mani success pictur -- know hard believ one ed wood biographi director worst film ever made ed wood aliv today screw would exactli type movi would make rate pg-num2 crude sex-rel humor nuditi languag violenc brief drug content would accept older teenag,0,1,0,1.7006835695699999e-34
director jean-luc godard 's contempt le mepri hail critic one best film ever made dialog remain romant sexual although brigitt bardot play part wife camil javal audienc time pictur 's releas may troubl concentr line spoken modicum femal rear nuditi may bit shock time movi quit tame today 's standard godard 's film want challeng mind not titil sens henc nude scene realism exploit brigitt bardot give incred perform num2-year-old typist not clue want life film work precis convinc us disdain aspect life especi marriag could said done made feel thu odyssey 's director fritz lang play great director start talk cultur perform jerri none everi time hear word cultur bring out checkbook declar write check spot paul rewrit script lack smooth refin rest charact jerri play jack palanc crude believ refin god like god say movi know exactli feel godard great sens visual film feast eye contempt sever scene memor could forget open scene lie sheet toe twirl air person favorit aspect product music georg deleru timeless sweep grandeur start off romant becom increasingli moros tragedi unfold film mani thing certainli godard 's love cinema come across way explicit subtl film dramat tone poem tradit movi ultim impact death love effus jerri could not care less contempt entranc move film leav audienc think somewhat devast one may forget mani stori 's detail impact remain contempt run num num2 feel much shorter perhap stori take place less num2 hour film partial french english subtitl partial english not rate would mild r femal rear nuditi littl profan littl violenc film would fine teenag strongli recommend see rent marvel film give num/num must see film excel show look averag movi kind enjoy poor show not wast money num total pain unbear pictur review written august num2 num4 opinion express mine not meant reflect employ 's,1,2.0436635861299985e-297,0.999999999975,2.5153790236500003e-11
even though pictur may critic fiction composit variou event probabl closer truth mani film claim true stori regardless certainli exhilar satisfi thriller edg seat battl begin movi 's seriou flaw director jonathan mostow breakdown share write credit sam montgomeri david ayer let movi drift first take long set plot movi find sea leg not time catch breath first action movi summer okay know spring film realist battl sequenc big budget summer thriller even arriv port bit earli simpl plan goe serious awri set wonder classic war sequenc take place mainli underwat sub attack tension palpabl caus adrenalin pump like crazi captain dahlgren bill paxton give movi 's wooden perform arguabl stilt dialog xo play film 's star matthew mcconaughey turn one convinc piec act eschew tendenc supercili amistad exampl one part movi best captur film 's essenc realist frighten depth charg scene imagin captain help basic wait pray miss one unabashedli patriot movi time u-num3 pay homag brave soldier fought die world war let vicari feel trauma wonder moment last rate pg-num2 war violenc would fine kid around num2,2,2.66759168642E-33,0.388271183716,0.611728816284
new film michael featur john travolta angel like never seen quirki not funni provid one ingredi comedi creat ephron give holiday audienc film dead arriv although not miser last film mix nut pictur mess laughter hear theater come travolta thoroughli enjoy archangel dog sparki give compel perform film not sort angel room frank reflect dorothi definit weirdest thing ever seen need love go ahead get end review guess mpaa rate endear way childlik qualiti agre need better script one screenwrit committe nora ephron delia ephron peter dexter jim quinlan visual shockingli cute stori littl energi hurt macdowel pastorelli given poorli written charact littl pace show way off prepar nod off mani slow place regret stay awak end movi trick horror movi think final not natur conclus point anoth ten minut uninterest resolut not care charact certainli not wild sit ten minut work out troubl michael run num num2 feel much longer much could prove confus frighten kid son jeffrey num num/num say okay movi would not recommend friend like battl part not like kiss scene would say six not sure anyon like show much not recommend give num/num one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear opinion express mine not meant reflect employ 's,2,0.483286685099,4.67562728508E-46,0.5167133149009999
see perpetu runni nose part part hint margaret 's fiery-r wind-blown hair resembl tumblewe coiffur margaret 's museum slice life stori featur carter one rare role non-costum drama margaret bare keep cloth properli movi carter given host stun perform career recent sign dove never adequ connect charact give margaret obviou idiosyncrasi littl depth leigh carter trade place film neither give bad perform tri hard someth natur beauti not anyth els movi consist littl vignett punctuat hauntingli beauti irish music plu sound neil 's bagpip margaret ridicul sound like screech cat overal movi dire need compel substant stori neither teenag believ stori quirki end realli no plot devic give film name eccentr movi would work much better short pad remov pauciti idea would not seem limit sweet littl pictur emphasi littl -- nice uninvolv stori forlorn miner heard mani time rate r profan brief nuditi sex mild r would fine teenag movi releas theatric num4 never got wide releas unit state,2,0.0030455257909099997,0.0005232236238710001,0.996431250585
raimi 's attempt go mainstream art film thriller might appeal audienc like film give idea ponder wintri moral tale bleak snowbound midwestern atmospher remind lot fargo without comedi examin charact three small town local no worldli experi adjust one way anoth lot life billi bob particularli outstand true-to-lif character individu result interfer make thing wors dilemma filmmak seem someth devoid tale not surfac except outwardli visual term clearli see moral drawn term black white great shot snow white black crow surround down plane sight money seem symbol film 's moral play result trio 's bungl thing no longer simpl greed extend version american dream time earn easi way via suitcas full money found snow becom much handl sensibl charact flaw becom magnifi begin get careless talk much found strong gut-wrench suspens film one top ten num4 film lack someth think thing need breath vagu moral right wrong order stori remain even psychological/spiritu keel not descend liter biblic moral theme raimi superb visual job care weav noir tale without hero appar villain difficult task one succe without question feel due time look back film wonder overlook mani becom recogn one great suspens classic,1,6.052134864350001e-35,0.854691876372,0.145308123628
new zealand num4 u releas date not known run length num num2 mpaa classif no mpaa rate matur theme brief nuditi theatric aspect ratio num num2 num shown philadelphia festiv world cinema num/num/num2 num/num/num2 mockumentari meta-documentari pseudo- documentari whatev els want call best not know beforehand fake film not know advanc not real documentari almost certainli bamboozl process miss subtl humor taken face valu forgotten silver mildli entertain recogn true natur noth short brilliant jeffrey thoma man appropri stentorian voic narrat forgotten silver present straightforward documentari all-but-forgotten turn-of-the- centuri new zealand film maker achiev includ invent first mechan camera make first full-length featur film sound num4 -- failur actor spoke chines not foresight invent subtitl experi color num4 -- arrest smut charg topless woman appear test film introduc closeup movi critic/historian leonard maltin gush scope qualiti mckenzi 's work actor sam neill comment import mckenzi revel new zealand film industri use subtl special effect re-creat old damag footag forgotten silver make easi believ see celluloid store shed fifti year not treat glimps mckenzi 's pioneer effort cinema shown signific chunk salom credible-look silent present biblic tale danc girl demand john baptist 's head film maker craft forgotten silver first- rate parodi clear men possess great deal affect knowledg earli histori cinema sort project one might expect peter jackson invent director whose previou outing includ brilliant heavenli creatur outrag sick meet feebl big-budget offbeat comedi frighten along co- director costa bote jackson put togeth one interest fake documentari come along sinc genr first popular spinal tap love film understand film histori get out pictur even oblivi movie-go find forgotten silver 's mixtur fact fiction enjoy movi shown new zealand tv impact akin orson well legendari halloween radio broadcast war world simpl fact not taken indic new zealand gullibl effect forgotten silver watch care amus amaz entertain,1,5.240211147e-315,0.999999999966,3.36701428297E-11
famili thing poignant beauti life affirm film film deal racial toler larger mean life littl film without pretens three outstand perform lucki enough walk door local multiplex find discov small cinemat gem even tradit southern inher dislik potenti carpetbagg display earl sr 's complain son custom never seen damn yanke yet could oper wheelbarrow show two star scene stealer irma p hall think shoe-in best support actress nomin bossi funni upbeat role aunt tell earl get salt butter not know anybodi 'd eat unsalt butter might well eat vaselin got much flavor also wise tell nobodi ever know like somebodi els alway problem jone 's charact overflow human ensembl cast duval 's act great although would rank third small made slow earl advis virgil anoth time happi not nothin havin someth look forward anoth piec advic well worth ponder movi show earl definit racial prejudic milder might guess even sink use n word twice fair lot less black use film dialog smart charact not drawn clich would easi plot littl happen mani surpris scari moment mani unpredict twist direct richard pearc great attent detail movi 's end set perfectli would prefer end coupl minut sooner let imagin take set rich music charl gross provid right nostalg atmospher famili thing run right num num2 correctli rate pg-num2 small amount violenc bad languag think film would fine kid say num num interest subject love film see no reason would not recommend pictur give one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear opinion express mine not meant reflect employ 's,1,2.5746434844299983e-256,0.99999996891,3.10903266834E-08
save grace well present narrat seriou tone reed hadley,0,0.999138719706,2.4042477749099994e-107,0.00086128029371
watch infecti comic moment british import full monti -- film rich infecti comic moment -- teach lot mani hollywood comedi get wrong wonder bit comic film-mak surprisingli restrain stage impecc momentum time also come context give laughter bite spontan burst energi dole queue physic manifest optim tri someth becom men god even ridicul notion drop trou -- go full monti brit-speak -- front num3 howl women not say not worth sever chuckl simpli watch out-of-shap mate muddl way pirouett pelvic thrust incongru mother classic physic comedi will wager howev hollywood version full monti would miss point entir hypothet american monti idea six working-class bloke becom stripper none ideal physic specimen would treat inher hilari would becom broad farc chri farley re-creat saturday night live sketch challeng patrick swayz spot chippendal line-up full monti not effect comedi star unattract effect comedi charact _are_ attract dilemma genuin solut ripe possibl iron noteworthi flaw full monti might eras good old hollywood script doctor screenwrit simon beaufoy dangl mani plot thread no appar reason includ gay romanc never matter much stori dramat confront interfer comed flow though beaufoy not trust perform basic plot situat gener enough sympathi charact though not nearli pedant similarly-them brass off full monti still tread danger close patho time clash lad grow enthusiasm new call full monti may high-concept premis execut resolut low-concept combin hollywood tough time put togeth comedi comedi idea not leaden comedi big laugh not simple-mind full monti give depth dole-lin disco _that is_ high comedi see moviepag detail repli messag subject line subscrib,1,5.990239355769999e-79,0.999400641338,0.000599358662346
film festiv goer know mani movi made bad chanc find distributor theatric distribut slim preposter film ripe miracul find distributor shamelessli exploit pictur not deserv theatric releas even first-tim writer director mo ogrodnik tri sincer result reek highli predict script leav no doubt behavior repeat later much devast effect soldier busi time sing clich song like not want no teenag queen want m-num2 although mani scene come within millimet show privat part none girl sex director hold off enough keep get troubl america show anyth want long actor adult num2 rule chang director want make seriou film curri 's exceedingli bland perform make pete less charact visual wallpap girl act front film actor seem compet worst act year award curri take away prize make sure realiz troubl rebelli kid script even take ferri wheel spit rider manipul stori want us sympath girl even commit crime larg small charact never develop beyond clich becom almost imposs care director seem incap get even small thing right show frequent lack background nois make view incred tediou ripe one redeem featur eventu end although not preordain tear-jerk conclus ripe run num num2 not rate might nc-num2 given subject matter movi not appropri teenag detest film recommend not sit give num/num star must see film excel show look averag movi kind enjoy poor show not wast money num total pain unbear pictur review written may num2 num4 opinion express mine not meant reflect employ 's,0,0.9999937197319999,1.0663918598399998e-157,6.28026826802E-06
lightheart fantasi ask idealist h g well not write time machin live mainli emot flat one run joke type lightweight literari film done dull middl section much unnecessari gore director-writ nichola meyer star trek num2 -- also wrote witti novel seven percent solut -- work screenplay novel show clever touch not enough hold interest durat film theme grew tiresom david warner jack ripper never develop particularli interest villain noth gain see hold scalpel woman 's throat slit not key not return san francisco amus moment naiv well adjust modern complex world hustl bustl seem ador old-fashion gentlemanli stand-offish british wit aggress woman 's libber modern california-typ ladi admir british eccentr straight advanc technolog regress violent state ever film mani plot hole flaw one not possibl go back time chang histori one chang someth duplic even think chang someth deceiv appear albert einstein mention time travel good enough jack ripper part stori never realli work thriller seem heavi misplac certain film could salvag kept fantasy/rom stori ami well part film amus gave way interest insight modern world film suffer poorli present alway appear less excit nevertheless occasion divert cult sci-fi fan might like gener public,0,0.9238038756520001,8.255244661399997e-90,0.0761961243483
unfortun also among weakest earli bond film although conneri peak form plot problem stretch limit credibl even word appli bond movi first half live twice good sever skillfully-execut action sequenc develop unexpectedli warm relationship bond aki second half plot escal beyond bound preposter film start fragment viewer enjoy num3 's outrag outing prefer littl restraint emphas littl part wild chase neat gadget death- defi escap fine rocket swallow spacecraft bit extravag unmask blofeld disappoint seen first time letdown get rather ordinary-look donald pleasanc -- solid actor sure not good creat diabol person nevertheless bond movi sean conneri not bad usual chase fight amaz stunt -- sprinkl dash japanes flavor short live twice fall somewher middl num3 film heap still offer uniqu brand wit style adventur come bond,1,1.0339891718299999e-40,0.568761627404,0.431238372596
nelli monsieur arnaud nelli et arnaud french film garner numer award film fascin charact studi nelli monsieur arnaud other probabl character pictur romanc would not argu one rare film appear no actor charact realist drawn not minut think observ actor rather eavesdrop real life must sex nuditi need dramat event fast pace enjoy movi not wast time nelli monsieur arnaud quit disappoint film take sweet time one satisfi slightli surpris end sort hardli ever see american film not tri guess end wrong anyway fruit savor film get know charact excel bodi camera love good look charact talent noth physic attract moreov perform beart serrault compel worthi academi award consider show remain beauti charact studi two peopl script jacqu fieschi claud sautet yve ulmann exquisit director claud sautet take stori slowli wrap audienc mesmer tale nelli monsieur arnaud run num num2 care almost dreami edit jacquelin thiedot pictur french easi follow english subtitl film not rate would pg pg-num2 no sex nuditi violenc rememb singl mild cuss word given subject matter guess would not interest kid num2 not see could harm anyon recommend delight talkfest film give one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear review written may num2 num4 opinion express mine not meant reflect employ 's,2,0.0176714834364,0.006402833378109999,0.975925683185
might well know right off num4 director fred wilcox took talent cast creat tearjerk call lassi come home still good famili entertain today show age simpl valu one seem curious apropo even though languag event mile today 's wealthier societi not miss lassi well least put good front even better elizabeth taylor preciou granddaught miss priscilla taylor made pictur year signatur role nation velvet make stori script hugo butler eric knight endear fresh pure emot time thin social safeti net forget luxuri like dog food not even enough full meal human famili one favorit part film music daniel amfitheatrof pictur heavili orchestr music play great gusto melancholi scene full solo violin wail adventur accompani clash cymbal hope escapad announc trumpet grant schmaltzi period film like would not want way leonard smith got academi award nomin movi 's cinematographi earli color pictur much color fade print print otherwis good shape beauti grandeur smith 's masteri still come lassi great anim actor never hammi alway charm not overact anim often today tale simpler much harder time speak peopl gener becom tire mix messag bad languag goe kid 's show today give lassi come home tri view open heart mind enchant move famili not rate would get g no sex nuditi bad languag son jeffrey age num num/num give pictur thumb say like lot think pictur kid num agre recommend film famili give one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear opinion express mine not meant reflect employ 's,2,3.00948912062E-11,0.0845702230267,0.915429776943
screenplay trey callaway director danni cannon still know last summer seem like exactli kind film scream scream num took satir jab shadowi figur flit across background asid chronologically-challeng titl -- happen year first film not still know two summer ago -- still know shat last summer construct almost benign predictabl yet way appeal teen horror film noth truli scari film ever intend halloween funhous spaghetti intestin peel grape human eyebal noth dehuman way charact gleefulli dispatch never meant human mannequin decapit scream suppos laugh afterward not make fun averag viewer vote age watch film identifi everi twist turn sever minut happen kind film go one reason teenag date readi excus grip someon tightli not go chanc see jeffrey comb dement turn hotel manag attitud not go care inan attempt give protagonist actual person certainli not go care silli dialogu less-than-terrifi prospect juli becom ultraviolet mcnugget lock tan bed pay money hug shriek get exactli pay still know last summer not feel long titl time credit final roll might warrant even slack genr film genr film made also film feel blast product shaki premis virtual no attempt creat qualiti product might seem strang see film like scream turn kind comic relief still audienc sort grind-it-out funhous ride not know see moviepag detail repli messag subject line subscrib,0,0.987779115908,0.0122206221814,2.6191026180999997e-07
go film expect obligatori late-summ mindless plotless action film wrong late-summ mindless plotless action film messag think prefer sort film not tri preach somehow sermon beat peopl brain not make appeal combin not look even whiff origin film take plot element one movi mix fifti other needless say lead lot confus least three plot thread come abrupt inexplic dead-end talk jar turn event somebodi bring miracl worker presid 's attent even astound lui never get stab shot token gun knive evid noth close would expect high school hell gun see would gotten way messag not mention unfair advantag would given bad guy speak script everyth possibl make silverio meanest hombr ever laid eye nasti sadist beat hero without break much sweat even cynic viewer felt occasion stir raw anim hatr satan incarn actual paco christian prieto passabl job bad guy -- look someon overact part hilt geoffrey lewi play lot bit part movi tv show absolut embarrass job good-heart teacher kerrigan kick box sequenc entertain watch least compar rest movi although sometim action goe fast difficult figur out climact match problem larg resolv one charact coupl feet taller even not elimin confus thought end scent woman pure cornbal not seen nothin yet take look final scene strong note got pacino 's film beaten long stretch cours massiv leap illog need get final fact gener get lost massiv overdos artifici sweeten audienc subject one good thing say strong not bore -- least not bore want somebodi listen would better put togeth someth worth listen not movi stop oh-so-briefli theater way video store,0,0.999984319125,4.359054720689998e-107,1.56808750833E-05
film is=num2 ultim effect multipl sclerosi upon bodi and=num2 relationship go not exercis depress material=num2 might make seem winterbottom took equally=num2 unsentiment approach adapt thoma hardi 's jude obscur avoid numer melodramat pitfal way make nick=num2 karen 's experi diseas real believ and=num2 manipulation-fre includ copiou amount lowbrow humor and=num2 occasion use black-and-whit freeze-fram amus caption =num2 winterbottom never allow go becom much downer film start begin -- begin nick and=num2 karen 's relationship way winterbottom allow us to=num2 get know charact introduc complic go not use didact movi the=num2 week approach subject rare for=num2 motion pictur diseas take blunt uncompromising=num2 look erod foundat even loving=num2 relationship caught walk eggshel tri too=num2 hard make seem like still one guy act go superl robert carlyl good=num2 riff-raff trainspot amaz use bodi languag =num2 facial express vocal inton convey character's=num2 experi audienc member support cast especi james=num2 nesbitt jude hear song no less solid rich vari emot textur go movi that=num2 feel deep heart pair charact nick karen =num2 vivid stay long theater lights=num2 gone coupl jude made film go=num2 illumin director 's keen uner insight the=num2 complex emot situat movi often reduc to=num2 familiar clich=e9 wrench passion unforgett go now=num2 hardli make misstep begin end,1,1.538123395e-315,0.9999999999860001,1.3555865381199998e-11
smilla 's sens snow say three time fast sound like asp open breathtak imag great cliff gray-blu ice tower vast plain white sequenc seem complet disconnect movi follow visual pleas way introduc contemporari mysteri incorpor murder greed scienc fiction often uneven occasion preposter alway engross whole although action transpir entir copenhagen greenland dialogu exclus english nari subtitl found thriller go smilla 's sens snow definit unconvent storylin reason complex not mention littl silli featur enough small surpris twist retain averag viewer 's attent fact why-dunnit how-dunnit rather who-dunnit allow us focu interest issu identifi possibl red her crispli direct bill august pell conqueror smilla 's sens snow move rapidli -- almost rapidli plot click along briskli numer charact detail get lost rush smilla forc portray ormond fascin charact mani interest aspect person releg background fact time actual becam annoy film pursu plot single-mind determin rather take moment delv deepli main charact smilla present enough detail tantal not enough satisfi end left wish movi spent littl time fill blank asid ormond whose turn smilla effect attention-grab richard harri bring world-weari cynic part act surprisingli lacklust suppos enigmat actor 's one-not perform make lifeless film 's climax probabl seem preposter anyon expect smilla 's sens snow stay ground realiti noth els open sequenc prepar accept boundari not normal cross murder mysteri broken smilla 's sens snow not landmark thriller like appeal demand semblanc realiti involv entertain featur intrigu independ heroin thing alon make worth trip nearbi theater,1,9.02392082285E-08,0.526567130207,0.473432779554
one top fight film ever made along rage bull bodi soul reportedli role robert ryan colleg box whiz like best one probabl gave best perform box film develop poem flesh out screenplay box aficionado art cohn wise captur mood smoked-fil arena fan reaction dirti box world film look shot real time stoker await dress room exchang good-natur barb boxer present listen nervou chatter box scene look real crowd made assort fan wager other eat enjoy get kick out mayhem seen blind man- pal give detail descript fight- love violenc point tini tell fighter fix ryan 's perform give film human drama great box movi could not deliv drive win despit know victori ultim mean nobl way handl provid film insid look boxer 's viril natur foolish pride win set-up one film ever made narr time screen time same-num2 minut wise brought former box profession john indrisano make sure choreograph fight scene realist wise strive realism visit box place around long beach area base box fan chosen film type peopl saw attend match,1,4.22036754351E-35,0.969089499391,0.0309105006085
okay produc still money left get star get joanna whalley-kilm must beauti face actress aliv scandal peter gallagh excel play hunk littl upstair sex lie videotap jami lee curti alway look good except movi zillion flick darn broke oh well anyon direct show star cinematograph could teach someth monet light effect start shoot op forgot get scriptwrit read written pretti bore not worri pictur beauti gorgeou star second thought better ask rewrit tell put someth realli scari figur hurt small children classic scare tactic not hurt three mayb even kill mayb not rate 'll sure make audienc take note not gross 'em out start shoot realiz forgotten cast role three children studio take one look result put shelf year see copyright date credit figur genuin turkey hand oh well mayb one star get arrest die someth get public no luck would probabl accept teenag see movi want studi cinematographi set stare whalley-kilm 's face otherwis skip see anyth els three item gener award singl one top film year must see film excel show look averag movi kind enjoy poor show not wast money num one worst film year total unbear opinion express mine not meant reflect employ 's,0,0.998429532528,1.5312529089699998e-78,0.00157046747156
post coitum unusu film human sexual relat told complet woman 's perspect show graphic alway tast heat passion movi adulteri quick tryst charact spend rest movi anguish movi turn tragic rouan director retain better control rouan actor protagonist 's downfal ecstasi emot quit palpabl movi encumb two needless side-plot elimin would made cleaner narr someon defend dian 's action might argu love much none wise movi french english subtitl not rate would probabl get r nuditi graphic sex profan movi not appropri teenag,2,2.87741040694E-34,0.059639550105,0.940360449895
even though utmost respect richard dreyfuss actor presenc motion pictur not guarante particular level qualiti like everyon els dreyfuss bill pay occasion accept big paycheck promin role bad movi let start out say krippendorf 's tribe occasion funni although never riotous asset best word describ film asinin target audienc would appear recent nurseri school graduat not numer sexual innuendo aim someon go puberti krippendorf 's tribe tri zani off-the-wal comedi film maker forgotten three import rule first minim level plot credibl exist second viewer abl identifi least care charact two final importantli num joke work way krippendorf 's tribe work assum charact not mention viewer dumber dirt unfortun imposs like sympath bunch putz like director todd holland complet fail develop charact someth substanti devic implement variou dubiou gag meanwhil attempt satir shallow american cultur e easili public fool jump bandwagon latest trend come across feebl deriv act underwhelm dreyfuss definit not given role jame krippendorf qualiti fine num2-minut televis program quickli becom irrit arena feature-length movi no one support cast -- lili tomlin david ogden stier natasha lyonn woodi allen 's daughter everyon say love -- excel know movi 's troubl half length titan seem much longer come screen gener sit-com level materi -- kind slop peopl absorb doze off favorit easi chair front televis set upsid not see much box-offic support develop lame ill-market miscu ingmar bergman,2,0.0215738546687,5.13680922618E-44,0.9784261453309999
everi come upon movi simpli not get beyond basic premis well certain individu element might execut turn off premis not possibl enjoy film charm found perform overal simpli depress wrap disturb packag far neatli becom tale cruel prank perpetr deepli disturb littl boy becom extrem unpleas watch aim inappropri upbeat conclus dad make rel sincer apolog film use seriou famili problem set hijink disappointingli timid deal repercuss certain amount contriv practic requir caper josh realli push envelop event forc josh run strain sequenc involv chri penn drunken texan realli not work baffl role play martha plimpton ill-defin runaway appear disappear without leav recogniz imprint stori somewher charact relev back-stori never made screen even tossed-off attempt make romant interest josh rais resolv five minut screen time disturb disappoint stori acknowledg appeal two lead perform jacob tierney good bright resourc josh best obligatori fool stupid cop sequenc noah fleiss bring real heartbreak truli confus sam two convinc brother throughout like rapport still found dwell handl seriou subject matter manner found inappropri no thing object review case not even pretend otherwis found noth fun watch two kid desper need therapi take joy ride,0,0.992481861273,5.640393669809999e-74,0.00751813872658
john mathieson 's stun cinematographi han zimmer 's music reminisc wagnerian opera art max 's lavish set extens comput graphic scott impress ingredi work red-blood film work magnific fight sequenc peopl slice dice faster count viril motion pictur happiest goriest great ring field battl movi concern roman polit intrigu foreign american audienc machin today 's ever-chang italian govern although pick toward end movi slump seat drag action pictur measur often edg seat gladiat almost never happen especi lame villain phoenix not show depth similarli nielsen last seen mission mar approach role lacklust simplic ambigu duplic would interest two actor sap energi out scene appear one worst result could great film turn out instead mere adequ one film 's look crow 's usual wonder perform caus rise ordinari gladiat run way long num num2 rate r pervas strong violenc would accept older teenag,1,1.0576450968E-68,0.931018955012,0.0689810449879
