text,crowd_label,conf0,conf1,conf2,conf3,conf4
ok billbelichek p*ssi .. deflateg,3,0.08182500000000001,0.08182500000000001,0.08182500000000001,0.6727,0.08182500000000001
.mention_ game everi patriot footbal track inflate-cam deflateg,1,0.08385000000000001,0.6646,0.08385000000000001,0.08385000000000001,0.08385000000000001
mention_ see mention_ studi deflateg scienc say mention_ not guilti url_,4,0.0,0.0,0.0,0.0,1.0
belichick say pat intern investig confirm no wrongdo thank god settl deflateg,2,0.0819,0.0819,0.6724,0.0819,0.0819
thing not get deflateg sure side use ball,2,0.08065,0.08065,0.6774,0.08065,0.08065
deflat due weather/atmospher not ball team deflat deflateg,3,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.6557,0.08607500000000001
uimention_ never heard anyon complain psi beer pong ball deflateg deflatedbal get ball wet u,1,0.0,1.0,0.0,0.0,0.0
two thing certain fulli inflat ego bill belichick l'il tommi bradi deflatedbal deflateg superbowlxlix,1,0.07869999999999999,0.6852,0.07869999999999999,0.07869999999999999,0.07869999999999999
mention_ mention_ deflateg basher forgot,0,1.0,0.0,0.0,0.0,0.0
deflateg scandali news america need right not polit no one realli harm talk without seriou bitter,2,0.083925,0.083925,0.6643,0.083925,0.083925
mention_ ask deflat ball bad steroid thought steroid caus deflat ball deflateg,1,0.0,1.0,0.0,0.0,0.0
rt mention_ url_ love espn took disprov deflateg inflatethi,4,0.077875,0.077875,0.077875,0.077875,0.6885
rt mention_ belichick 's atmospher condit defens deflateg accur break man know physicsu_,0,0.7143,0.07142499999999999,0.07142499999999999,0.07142499999999999,0.07142499999999999
amaz took week mainstream media draw upon ideal ga law math deflateg,0,0.6613,0.084675,0.084675,0.084675,0.084675
deflateg ball one deflat weather differ side field,3,0.087725,0.087725,0.087725,0.6491,0.087725
uimention_ sign nbc news slow news day deflateg lead off nightli newsu smh ...,2,0.07467499999999999,0.07467499999999999,0.7013,0.07467499999999999,0.07467499999999999
nice see footbal player part fight inflat deflateg,1,0.0,1.0,0.0,0.0,0.0
let not talk cheat fail drug test mathi num colt keep hate colt fan stop cri deflateg gopat,4,0.0887,0.0887,0.0887,0.0887,0.6452
mention_ ignor rule not excus ask sean payton bountyg deflateg shrinkag,3,0.07930000000000001,0.07930000000000001,0.07930000000000001,0.6828,0.07930000000000001
weather impact patriot footbal happen team footbal deflateg,3,0.085675,0.085675,0.085675,0.6573,0.085675
patriot coach bill belichick open 'deflateg url_ nfl patriot deflateg url_,0,1.0,0.0,0.0,0.0,0.0
bill bellechick went climat chang card surpris not trot out al gore presser deflateg,1,0.089275,0.6429,0.089275,0.089275,0.089275
deflateg lead nbc nightli news right isi execut gop primari smh,2,0.077575,0.077575,0.6897,0.077575,0.077575
rt mention_ break silenc deflategatenumi not know care num2 num2 ne footbal inflat whole thing asiu_,2,0.0759,0.0759,0.6964,0.0759,0.0759
rt mention_ deflateg not end bill belichick call impromptu press confer today talk url_,0,0.6882,0.07794999999999999,0.07794999999999999,0.07794999999999999,0.07794999999999999
deflateg top stori mention_ tonight ... wrong countri,2,0.07547499999999999,0.07547499999999999,0.6981,0.07547499999999999,0.07547499999999999
spouse- patriot deflateg ruin american 's live past week demand belichick bradi punish hate fb,3,0.07605,0.07605,0.07605,0.6958,0.07605
ok hear deflateg team lose sbxlix,2,0.0,0.0,1.0,0.0,0.0
deflateg get talk actual game superbowlxlix,2,0.089275,0.089275,0.6429,0.089275,0.089275
measur psi temp baro pressur num4 nffl game prepar give pat great big apolog deflateg,4,0.0,0.0,0.0,0.0,1.0
everyon want bash patriot deflateg watch belichick news confer accept smd,0,0.6491,0.087725,0.087725,0.087725,0.087725
wow mention_ go start news deflateg help,2,0.0,0.0,1.0,0.0,0.0
two credibl threat against plane atl world news lead off deflateg wrong world,0,0.6897,0.077575,0.077575,0.077575,0.077575
rt mention_ someon give tom curran 's famili condol deflateg belicheck,1,0.079125,0.6835,0.079125,0.079125,0.079125
deflateg mention_ pressur puzzl complet explain process physic see tweet ...,0,0.6724,0.0819,0.0819,0.0819,0.0819
let us draw line deflateg move superbowlxlix,2,0.0,0.0,1.0,0.0,0.0
rt mention_ belichick terrif today deflateg wish would done num day ago,4,0.081925,0.081925,0.081925,0.081925,0.6723
time end cultur cheat new england must punish nfl deflateg rulesenforc,3,0.0,0.0,0.0,1.0,0.0
kid deflateg not lead stori nightli news anyth els talk annoy,2,0.0,0.0,1.0,0.0,0.0
realli feel like coach belichick readi kick someon 's ass deflateg,0,0.6981,0.07547499999999999,0.07547499999999999,0.07547499999999999,0.07547499999999999
good news game ball clear tsa secur way glendal deflateg url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ rt sick tire stupid deflateg wan na move superbowl talk,2,0.0,0.0,1.0,0.0,0.0
isi kill japanes hostag today deflateg lead nbc nightli news,2,0.0,0.0,1.0,0.0,0.0
rt mention_ whole idea suddenli ball crude refer deflateg absolut hilari guilti,1,0.0,1.0,0.0,0.0,0.0
bill belichick win ... charg everyth ... deflateg ... footbal footbal,1,0.09375,0.625,0.09375,0.09375,0.09375
rt mention_ bradi belichick great ball fire front-row seat foxborough farc url_ deflateg,0,1.0,0.0,0.0,0.0,0.0
ye first report someth happen rt mention_ opinion would deflateg without kravitz,0,0.7179,0.070525,0.070525,0.070525,0.070525
deflateg stupid _uo,2,0.0,0.0,1.0,0.0,0.0
rt mention_ hereua bill belichick drop cousin vinni knowledg us today url_ belicheckm deflateg,0,1.0,0.0,0.0,0.0,0.0
uimention_ interest ... .url_ deflateg patriot cheater,0,0.6625,0.084375,0.084375,0.084375,0.084375
lmao order tshirt deflateg url_,1,0.0807,0.6772,0.0807,0.0807,0.0807
mention_ mention_ sinc colt raven deni part deflateg believ ne ball target op,3,0.08962500000000001,0.08962500000000001,0.08962500000000001,0.6415,0.08962500000000001
num hssport controversi like deflateg url_,0,1.0,0.0,0.0,0.0,0.0
inflat deflateg deflat delfatedbal deflateg,1,0.07894999999999999,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999
rt mention_ new show psi new england deflateg patriot,1,0.07727500000000001,0.6909,0.07727500000000001,0.07727500000000001,0.07727500000000001
rt mention_ serious tho deflateg url_,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
mention_ lead stori mention_ realli deflateg,2,0.083475,0.083475,0.6661,0.083475,0.083475
tom bradi know like mess ball enough not know act lol deflateg bradybal,1,0.09032499999999999,0.6387,0.09032499999999999,0.09032499999999999,0.09032499999999999
deflat gate shirt funni footbal scandal num2numnum2 url_ deflateg arizona url_,1,0.0875,0.65,0.0875,0.0875,0.0875
go pat patriot prioriti deflateg url_,4,0.0,0.0,0.0,0.0,1.0
no one explain either num2/num2 ball deflat not deflateg,0,0.6935,0.076625,0.076625,0.076625,0.076625
tom bradi 's super bowl ring deflateg nfl url_,0,0.6949,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.07627500000000001
mention_ mention_ i_uoihi poppi rachel qb tell feel fb center touch/squeez fb-can tell deflateg,0,1.0,0.0,0.0,0.0,0.0
ya wan na talk underinfl ballsu_ deflateg url_,1,0.0,1.0,0.0,0.0,0.0
bill belichick use scienc cousin vinni num explain deflateg8 americapatriot billbelichick deflateg url_,0,0.6407,0.08982499999999999,0.08982499999999999,0.08982499999999999,0.08982499999999999
mention_ either think nfl never abl prove anyth deflateg shrinkag,0,0.7018,0.07455,0.07455,0.07455,0.07455
rt mention_ podcast mention_ show url_ dolphin seniorbowl cane deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ rt mention_ good bad ... ya ball guy nwo patriot deflateg superbowl url_,1,0.0,1.0,0.0,0.0,0.0
mention_ mention_ deflateg hate gate jealousi ugli thing wait pat win 4th ring,4,0.0852,0.0852,0.0852,0.0852,0.6592
make num2 year old movi refer deflateg show out touch bellicheat is.. pathet,0,0.7024,0.0744,0.0744,0.0744,0.0744
rt mention_ great rodney rt mention_ great discuss deflateg mention_ mention_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ control room mention_ get readi go live gillett latest deflateg 7new url_,0,1.0,0.0,0.0,0.0,0.0
refere handl ball everi play yet not suspect anyth deflateg,4,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.6842
rt mention_ john harbaugh respons deflateg url_,0,0.7241,0.06897500000000001,0.06897500000000001,0.06897500000000001,0.06897500000000001
untold stori deflateg url_,0,1.0,0.0,0.0,0.0,0.0
u expect coach bilichick num say yeah lie cours mention_ cheat everi way deflateg mention_ suspendbilichick,3,0.088975,0.088975,0.088975,0.6441,0.088975
rt mention_ gear superbowlxlix mynews3 tonight num num local sportsbook feel effect deflatu_,0,1.0,0.0,0.0,0.0,0.0
barbarian deflate-g url_ via mention_ deflateg footbal thepatriot thecolt ball tombradi,0,1.0,0.0,0.0,0.0,0.0
mention_ believ law physic ceas exist mention_ ball mention_ url_ deflateg,4,0.091675,0.091675,0.091675,0.091675,0.6333
mention_ could tom bradi not notic footbal underweight deflateg mention_ wadr,3,0.0,0.0,0.0,1.0,0.0
rt mention_ time deflateg end publish find penal someon move becom ridicul basebal u_,2,0.0,0.0,1.0,0.0,0.0
rt mention_ enough deflateg pleas,2,0.0,0.0,1.0,0.0,0.0
mention_ believ law physic ceas exist mention_ ball mention_ url_ deflateg,3,0.078075,0.078075,0.078075,0.6877,0.078075
deflateg explain num/ howev ball still hotter rub get field temp deflat,4,0.06942499999999999,0.06942499999999999,0.06942499999999999,0.06942499999999999,0.7223
patriot play next sunday ... patriot deflateg url_,0,1.0,0.0,0.0,0.0,0.0
best part deflateg power hour special victim unit url_,1,0.0,1.0,0.0,0.0,0.0
seahawk got ta love deflateg chill nobodi 's bother get readi big game lol,0,0.6429,0.089275,0.089275,0.089275,0.089275
mention_ deflat footbal import domest abus concuss kill num peopl priorit deflateg,2,0.08065,0.08065,0.6774,0.08065,0.08065
pat fan profil pictur ... mycousinbilli deflateg url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ mention_ defend num2 classi move deflateg probabl blown out proport folk grudgeu_,2,0.08057500000000001,0.08057500000000001,0.6777,0.08057500000000001,0.08057500000000001
mention_ believ law physic ceas exist mention_ ball mention_ url_ deflateg,3,0.077575,0.077575,0.077575,0.6897,0.077575
gear superbowlxlix mynews3 tonight num num local sportsbook feel effect deflateg nbc,0,1.0,0.0,0.0,0.0,0.0
rt mention_ deflateg bill belichick handl dozen ball past week url_,1,0.08475000000000002,0.6609999999999999,0.08475000000000002,0.08475000000000002,0.08475000000000002
deflateg not patriot fan someth 's hard believ qb good bradi knew noth,3,0.0,0.0,0.0,1.0,0.0
mention_ no simpli contribut deflateg,0,1.0,0.0,0.0,0.0,0.0
rt mention_ uimention_ peopl watch tom bradi deflateg press confer like ... url_ mention_,1,0.0887,0.6452,0.0887,0.0887,0.0887
uimention_ internet field day tom bradi deflateg num2 best meme tweet url_,1,0.07214999999999999,0.7114,0.07214999999999999,0.07214999999999999,0.07214999999999999
sport scienc video prove big deal deflateg realli hint not url_,3,0.0819,0.0819,0.0819,0.6724,0.0819
rt mention_ obama 's fantasi land vs realitynumthen deflategate_uo via mention_ rednationris orpuw tp4a tcot htu_,2,0.07627500000000001,0.07627500000000001,0.6949,0.07627500000000001,0.07627500000000001
_ua ok ok one good deflateg url_,1,0.08607500000000001,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001
wonder espn ever stop talk deflateg,2,0.0,0.0,1.0,0.0,0.0
uimention_ im die hear deflateg get coverag u hahahaha mention_,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
rt mention_ job keep worship leader 's ego like new england footbal deflateg,1,0.07377500000000001,0.7049,0.07377500000000001,0.07377500000000001,0.07377500000000001
mention_ num2 million abl bodi out work let talk air pressur deflateg,2,0.0,0.0,1.0,0.0,0.0
hope kruger baylor ball check game even bench player ... deflateg,0,0.6271,0.093225,0.093225,0.093225,0.093225
mention_ show rule num3 arbitrari favorit url_ doublestandard deflateg,0,0.6814,0.07965,0.07965,0.07965,0.07965
rt mention_ white hous spokesman zing tom bradi deflateg press confer url_ p2,0,1.0,0.0,0.0,0.0,0.0
rt mention_ good stuff mention_ deflateg url_ url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ deflateg not even issu integr,4,0.08272499999999999,0.08272499999999999,0.08272499999999999,0.08272499999999999,0.6691
interest sponsor patriot press confer patriot deflateg deflatedbal gilletteflexbal url_,0,0.6724,0.0819,0.0819,0.0819,0.0819
rt mention_ bill belichick talk scienc cousin vinni bizarr deflateg press confer url_,0,0.6888,0.07780000000000001,0.07780000000000001,0.07780000000000001,0.07780000000000001
lol mad pat fan spirit anim deflateg,1,0.0,1.0,0.0,0.0,0.0
hater gon na hate hate hate deflat gon na gate gate gate ... deflateg,1,0.0759,0.6964,0.0759,0.0759,0.0759
rt mention_ bill belichick may think deflateg not nfl rule,0,0.6557,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.08607500000000001
rt mention_ deflateg ped destroy integr game under-infl footbal,4,0.079175,0.079175,0.079175,0.079175,0.6833
rt mention_ iowa state off tonight want air pressur check basketbal texa tech deflateg,0,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.07894999999999999
hey yo badguy statu achiev nwo deflateg patriot superbowl url_,0,0.6724,0.0819,0.0819,0.0819,0.0819
latest mallori blog today thought write url_ erotica smut deflateg,0,1.0,0.0,0.0,0.0,0.0
uimention_ talk photo bomb _ua_ualol conservativevw url_ classic deflateg,0,0.6613,0.084675,0.084675,0.084675,0.084675
not big deal team play num2 ball nfl offic not check properli game myopinion deflateg,4,0.0769,0.0769,0.0769,0.0769,0.6924
control room mention_ get readi go live gillett latest deflateg 7new url_,0,0.6724,0.0819,0.0819,0.0819,0.0819
rt mention_ watch bill belichick referenc mona lisa vito press confer deflateg url_ url_,0,1.0,0.0,0.0,0.0,0.0
watch bill belichick referenc mona lisa vito press confer deflateg url_ url_,0,0.6609999999999999,0.08475000000000002,0.08475000000000002,0.08475000000000002,0.08475000000000002
rt mention_ peopl worri flat ball countri nation screw deflateg url_,2,0.0,0.0,1.0,0.0,0.0
uimention_ belichick deflateg url_ noooooooooo lol,1,0.0,1.0,0.0,0.0,0.0
rt mention_ not care friend not still dumbass think pat deflat ball deflategau_,4,0.07935,0.07935,0.07935,0.07935,0.6826
let us end talk deflateg great respons bill today url_ nobodi tell differ ontoarizona,2,0.0,0.0,1.0,0.0,0.0
let air out deflateg,1,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002
rt mention_ aaron hernandez shot ball deflateg,1,0.09587499999999999,0.6165,0.09587499999999999,0.09587499999999999,0.09587499999999999
belichick sound like wizard oz scarecrow given brain deflateg squar root isoscel triangl ... ...,1,0.080125,0.6795,0.080125,0.080125,0.080125
one still giggl everi time hear ball deflateg,1,0.0,1.0,0.0,0.0,0.0
mention_ thought deflateg,0,0.6333,0.091675,0.091675,0.091675,0.091675
rt mention_ bounc hous kid birthday parti staff mani opinion deflateg,0,0.6885,0.077875,0.077875,0.077875,0.077875
happiest man deflateg packer brandon bostick world forgotten nfc titl game blunder,1,0.08482500000000001,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001
deflateg exampl bradi goe num2 num2 num2 num2 averag yrd mention_ yrd num3 vs num3 differ game,0,0.65,0.0875,0.0875,0.0875,0.0875
mention_ piec object deflateg articl new england read far url_ journal,0,1.0,0.0,0.0,0.0,0.0
bill belichick may think deflateg not nfl rule,3,0.090175,0.090175,0.090175,0.6393,0.090175
rt mention_ believ belichick wish someon ask law physic ceas exist colt sidelin deflateg u_,0,0.6604,0.0849,0.0849,0.0849,0.0849
idiot complain deflateg focu import issu isi yemen terrorinpari libya irannuclearweapon terror,2,0.0,0.0,1.0,0.0,0.0
mention_ think need call foxboro featur deflateg,0,0.65,0.0875,0.0875,0.0875,0.0875
rt mention_ real deflateg winner nyc 's headlin writer via mention_ url_ url_,0,0.6909,0.07727500000000001,0.07727500000000001,0.07727500000000001,0.07727500000000001
mention_ dont cheat deflateg i't realli badkarma,3,0.0,0.0,0.0,1.0,0.0
rt mention_ deflateg bill belichick like ... url_,0,0.7143,0.07142499999999999,0.07142499999999999,0.07142499999999999,0.07142499999999999
let us watch mention_ drag out investig not loos cash-cow super bowl deflateg mention_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ bill belichick not scientist highlight deflateg press confer url_ url_,0,1.0,0.0,0.0,0.0,0.0
realli curiou pope franci opinion deflateg mention_,1,0.0706,0.7176,0.0706,0.0706,0.0706
mention_ patriot penalti deflateg,3,0.0,0.0,0.0,1.0,0.0
rt mention_ josh cribb knew someth up.. deflateg url_,0,0.6229,0.094275,0.094275,0.094275,0.094275
rt mention_ deflateg mention_ everyon chill like mention_ mention_ mention_ mention_ mention_ url_,2,0.08857499999999999,0.08857499999999999,0.6457,0.08857499999999999,0.08857499999999999
ask num year old knew footbal rule said know not allow deflat ball deflateg,1,0.0,1.0,0.0,0.0,0.0
great articl url_ mention_ one stori no num write patriot r innoc deflateg,4,0.0887,0.0887,0.0887,0.0887,0.6452
mention_ pretti sure bill belichick reason facsimil thereof make appear snl tonight deflateg,1,0.0,1.0,0.0,0.0,0.0
break news tom bradi love ball ... deflateg url_,1,0.0,1.0,0.0,0.0,0.0
mayb colt ball halftim legal initi overinfl deflateg thingsthatmakeyougohmmmm,1,0.0862,0.6552,0.0862,0.0862,0.0862
accept new tweep deflateg,0,0.6852,0.07869999999999999,0.07869999999999999,0.07869999999999999,0.07869999999999999
seem someth chang around num4 ... url_ deflateg cheaterswinalot patsandch,3,0.07877500000000001,0.07877500000000001,0.07877500000000001,0.6849,0.07877500000000001
let get right press event terror unfold nation worri ... footbal _uo deflateg,2,0.0,0.0,1.0,0.0,0.0
wake deflateg belichick say handl dozen ball week san fran resid ask not mention_ new coach,1,0.0,1.0,0.0,0.0,0.0
punish deflateg new england patriot forc re-record song url_ via mention_,1,0.0,1.0,0.0,0.0,0.0
belichick today -- unbeliev nfl deflateg let us talk someth els not want talk anymor,2,0.0,0.0,1.0,0.0,0.0
rt mention_ thought funni pass deflateg url_,0,0.6552,0.0862,0.0862,0.0862,0.0862
far nobodi claim know deflat tom bradi 's ball ... ... ... deflateg superbowlxlix,1,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002
uimention_ bb lay smack mention_ belichick deflategateu feel sorri bradi 's ball boy week takingapound,0,0.6774,0.08065,0.08065,0.08065,0.08065
rt mention_ bill belichick not convinc not dirti lie cheater deflateg ballghazi,3,0.0,0.0,0.0,1.0,0.0
final move deflateg shit superbowlxlix win hater keep hate patsnat,4,0.08315,0.08315,0.08315,0.08315,0.6674
rt mention_ simpl low psi ae patriot lower psi got evid ne lower psi otherwis witch hunt deflau_,3,0.084975,0.084975,0.084975,0.6601,0.084975
rt mention_ twitter feed week ... url_ deflateg,0,0.6491,0.087725,0.087725,0.087725,0.087725
deflateg aka flexbal isnuat import claim uiit canuat cheat wasnuat differenceu bogu,2,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001
rt mention_ also spot waxhaw nc antiqu store insert joke deflateg url_,1,0.0,1.0,0.0,0.0,0.0
belichick anyon question gisel deflateg,1,0.086975,0.6521,0.086975,0.086975,0.086975
rt mention_ peopl still talk deflateg,2,0.0,0.0,1.0,0.0,0.0
patriot intern studi suggest cimatechang blame deflateg url_,0,0.6897,0.077575,0.077575,0.077575,0.077575
mention_ enough deflategaten _uac-_uo _ua__ua_ua_uaa_ua_n f thisnlet get back work doyourjob nfl deflatedbal _uo_uo_uo_uo_uo_uo_uo_uo_uo_uo_uo_uo,2,0.0,0.0,1.0,0.0,0.0
collegi athlet not think would ever use scienc nfl sureshowedthem deflateg scienc,0,0.6038,0.09905,0.09905,0.09905,0.09905
mention_ deep insight offer deflateg profound mention_,4,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.6949
rt mention_ mw think goodel embarrass tk deflateg,3,0.08752499999999999,0.08752499999999999,0.08752499999999999,0.6499,0.08752499999999999
great rodney rt mention_ great discuss deflateg mention_ mention_ mention_ today,0,1.0,0.0,0.0,0.0,0.0
rt mention_ realli troy aikman mark brunel wow willing jump tombradi look like childish jealousi insecurityu_,0,0.6609999999999999,0.08475000000000002,0.08475000000000002,0.08475000000000002,0.08475000000000002
im die hear deflateg get coverag,0,1.0,0.0,0.0,0.0,0.0
rt mention_ memo mention_ mention_ take medicin deflateg fire mention_ mention_ lost au_,0,0.6727,0.08182500000000001,0.08182500000000001,0.08182500000000001,0.08182500000000001
defiant belichick talk scienc deflat ball via mention_ deflateg superbowl patriot url_,0,0.6659,0.08352499999999999,0.08352499999999999,0.08352499999999999,0.08352499999999999
rt mention_ num3 poll deflateg affect patriot prepar super bowl rt ye fav no url_,0,1.0,0.0,0.0,0.0,0.0
new england deflatriot deflateg,1,0.091675,0.6333,0.091675,0.091675,0.091675
rt mention_ patriot insist not cheat announc num press confer tell everyon deflateg,0,0.6676,0.08310000000000001,0.08310000000000001,0.08310000000000001,0.08310000000000001
got ta creativ name scandal not end w/ gate deflateg out ... new name idea rva nfl scandal,1,0.0797,0.6812,0.0797,0.0797,0.0797
rt mention_ tom bradi take opportun remix david bow 's pressur deflateg,1,0.0,1.0,0.0,0.0,0.0
rt mention_ mention_ not guilti deflateg would not bradi belicheck press confer everi dau_,3,0.0,0.0,0.0,1.0,0.0
uimention_ patriot-test nfl-approv deflateg url_ _ua_ua_ua_ua bet,1,0.07594999999999999,0.6962,0.07594999999999999,0.07594999999999999,0.07594999999999999
rt mention_ mention_ someon get richard kimbl find one arm man patriot frame lmao deflateg url_,4,0.08925,0.08925,0.08925,0.08925,0.643
slightli amus deflateg issu time money name url_,0,0.6271,0.093225,0.093225,0.093225,0.093225
rt mention_ bill belichick footbal world go f*ck via mention_ url_ deflateg superbowlxlix,3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
theori steroid behind whole deflateg scandal proof url_ shrinkag,1,0.09434999999999999,0.6226,0.09434999999999999,0.09434999999999999,0.09434999999999999
mom pretti funni rt mention_ billbelichek richard nixon footbal -mention_ mom deflateg,1,0.0,1.0,0.0,0.0,0.0
professor deflateg url_,0,1.0,0.0,0.0,0.0,0.0
everyth bill belichick blame deflateg everyon else_uo_uo_uo url_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
rt mention_ mention_ breakingbad patriot deflateg submiss url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ billbelichek new gerberbabi babi happi piss b/c deflateg b like babi except num poop pant htu_,0,0.6716,0.0821,0.0821,0.0821,0.0821
not understand ppl think pat would someth like deflateg jet spi bs num2,4,0.0,0.0,0.0,0.0,1.0
rt mention_ bill belichick newenglndpatriot talk ball url_ deflateg monalisau_,1,0.0,1.0,0.0,0.0,0.0
deflateg angri mobaement jplmagazin url_ url_,0,1.0,0.0,0.0,0.0,0.0
proud well belichick patriot handl deflateg media sideshow beauti thoroughli like win gopat,4,0.0,0.0,0.0,0.0,1.0
waterg year ago guy oh mean deflateg well shut,2,0.0,0.0,1.0,0.0,0.0
good lord mention_ twitter ugh deflateg late nerv whocar realnewspleas,2,0.0,0.0,1.0,0.0,0.0
rt mention_ deflateg controversi patriot coach say team follow 'rule letter prep footbal url_,0,1.0,0.0,0.0,0.0,0.0
not footbal handl inspect refere begin deflateg,0,0.6949,0.07627500000000001,0.07627500000000001,0.07627500000000001,0.07627500000000001
enough deflategaten _uac-_uo _ua__ua_ua_uaa_ua_n f thisnlet get back work doyourjob nfl deflatedbal _uo_uo_uo_uo_uo_uo_uo_uo_uo_uo_uo_uo,2,0.076075,0.076075,0.6957,0.076075,0.076075
not think could get bore sport statist everyon start talk inflation/psi nfl deflateg,2,0.0,0.0,1.0,0.0,0.0
well one thing certain- errbodi gon na expert ball deflateg overwith lmao,1,0.0,1.0,0.0,0.0,0.0
enough alreadi let air out footbal find real news deflateg noonereallycar,2,0.0,0.0,1.0,0.0,0.0
rt mention_ belichick pleas explain lone gunman theori next ... deflateg,1,0.0,1.0,0.0,0.0,0.0
younger gener tri figur out mona lisa veto along paul mccartney kanyewest belichick deflateg,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
deflateg look like us polit patriot support not consid might guilti hater not believ innoc,0,0.6963,0.07592499999999999,0.07592499999999999,0.07592499999999999,0.07592499999999999
rt mention_ jesu someon least ask know know deflateg,0,0.6508,0.08729999999999999,0.08729999999999999,0.08729999999999999,0.08729999999999999
test pressur footbal not easi url_ deflateg,1,0.08227499999999999,0.6709,0.08227499999999999,0.08227499999999999,0.08227499999999999
icymi mention_ mention_ mention_ listen discuss deflateg -- url_ patriot superbowl tombradi,0,1.0,0.0,0.0,0.0,0.0
rt mention_ tonight hardbal hbroundtabl tackl viral video steve king deflateg mention_ mention_ mention_,0,1.0,0.0,0.0,0.0,0.0
mention_ lead scientist patriot 's intern deflateg investig url_,0,1.0,0.0,0.0,0.0,0.0
hey guy break news super bowl largest tv program event deflateg make no differ stop talk,2,0.0,0.0,1.0,0.0,0.0
case wonder ... ye senhor testiculo real mascot market deflateg url_,1,0.079575,0.6817,0.079575,0.079575,0.079575
uimention_ mycousinvinni use help describ deflateg url_ url_ ha _ua,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
mention_ care deflateg real news pleas ridicul,2,0.0,0.0,1.0,0.0,0.0
rt mention_ tom kid everi play nerf footbal know easier thru squishi ball least acknowledg thatu_,1,0.07995,0.6802,0.07995,0.07995,0.07995
rt mention_ begin think deflateg ridicul thing nfl sinc ... ..well ever,2,0.078575,0.078575,0.6857,0.078575,0.078575
rt mention_ patriot use algebra atmospher confus us ... herd deflateg,3,0.08475000000000002,0.08475000000000002,0.08475000000000002,0.6609999999999999,0.08475000000000002
rt mention_ tom bradi like tom shadi deflateg,3,0.085475,0.085475,0.085475,0.6581,0.085475
belichik follow rule ya right guess spi team not count gohawk deflateg,3,0.077825,0.077825,0.077825,0.6887,0.077825
mention_ look like bradi 's rhad footbal readi super sunday lol deflateg url_,1,0.0,1.0,0.0,0.0,0.0
mention_ nfl could end deflateg quick send em today goodel belichick bradi kraft bon jovi unifi,0,1.0,0.0,0.0,0.0,0.0
rt mention_ forget deflateg kati perryua hair color halftim show play crystal bowl url_,0,1.0,0.0,0.0,0.0,0.0
.mention_ opinion deflateg peopl want know,0,1.0,0.0,0.0,0.0,0.0
rt mention_ upper deflateg thank gop give us wonder suffix -gate p,1,0.08877499999999999,0.6449,0.08877499999999999,0.08877499999999999,0.08877499999999999
stay out commentari deflateg not take expert know air pressur drop cold weather,4,0.0,0.0,0.0,0.0,1.0
tom bradi lanc armstrong nfl deflateg patriot superbowl patriotsn,1,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002
expect patriot announc not deflat footbal deflat colt someth like deflateg,1,0.0,1.0,0.0,0.0,0.0
thought funni pass deflateg url_,1,0.0,1.0,0.0,0.0,0.0
bill belichick press confer today.. deflateg not sex women..,1,0.084675,0.6613,0.084675,0.084675,0.084675
mention_ hey belichick forgiv not person think caus say ... cheater noclass deflateg,3,0.0,0.0,0.0,1.0,0.0
billbelichek im embarrass talk amount time put deflateg mention_,2,0.08475000000000002,0.08475000000000002,0.6609999999999999,0.08475000000000002,0.08475000000000002
deflateg realli warrant this.much air time mention_ current run everi news item getagrip,2,0.0,0.0,1.0,0.0,0.0
trend canada num2 num2 pm ast num deflateg num bill belichick num canada num toronto num2 world cup hockey,0,1.0,0.0,0.0,0.0,0.0
rt mention_ learn deflateg lot peopl wish team success pat eu_,4,0.0759,0.0759,0.0759,0.0759,0.6964
