text,label,conf0,conf1,conf2
kid like tri veget help grow url_ healthytip url_,0,1.0,0.0,0.0
eat tabl encourag better social skill url_ healthytip url_,0,0.6662,0.1669,0.1669
mention_ happi mix right aero yoghurt,2,0.16525,0.16525,0.6695
mention_ mention_ inform relat past issu num4 resolv product safe consumpt,2,0.16685,0.16685,0.6663
enjoy healthytip good news got plenti way url_,1,0.1699,0.6602,0.1699
cook fun way kid develop tast adventur food url_ healthytip url_,0,0.6668,0.16660000000000003,0.16660000000000003
innov mention_ recognis num4 nation recruit award url_ employment4youth,0,1.0,0.0,0.0
mention_ crunch today crunch tomorrow healthplan,2,0.16185,0.16185,0.6763
eat slowli give brain time regist stomach full url_ healthytip url_,1,0.0,1.0,0.0
icymi nestl uk win innov award school leaver scheme url_ url_,0,1.0,0.0,0.0
colour food interest shape fun kid eat url_ healthytip url_,0,1.0,0.0,0.0
mention_ hi colin chairman believ access water basic human right everyon everywher url_,0,0.6631,0.16845,0.16845
healthykidsquest offer teacher free educ materi use student url_ mention_,0,1.0,0.0,0.0
nestl canada team mention_ help kid learn food scienc healthi eat url_,0,1.0,0.0,0.0
kid ask tummi full develop sens full url_ healthytip url_,0,1.0,0.0,0.0
uk economist emphasis import work-bas train young peopl url_ via mention_ employment4youth,0,1.0,0.0,0.0
research show children may need tri new food num-num2 time like url_ healthytip url_,0,1.0,0.0,0.0
icymi num2 healthi eat tip kid url_ url_,1,0.0,1.0,0.0
gyoveggi part healthykid global programm url_,0,1.0,0.0,0.0
today talk veget everyon love veget right gyoveggi,0,0.6631,0.16845,0.16845
pet brand target owner like cook dog food url_ via mention_,0,1.0,0.0,0.0
nestl acquir aesthet dermatolog asset nestli skin health url_,0,1.0,0.0,0.0
nestl launch luxuri dog food brazil url_ mention_ url_,0,1.0,0.0,0.0
icymi nestl launch luxuri dog food brazil url_ mention_ url_,0,1.0,0.0,0.0
icymi nestl acquir aesthet dermatolog asset nestli skin health url_,0,1.0,0.0,0.0
nestli itali win award youth employ initi url_ employment4youth url_,0,1.0,0.0,0.0
studi could smooth lump powder drink url_ goodfoodgoodlif url_,0,1.0,0.0,0.0
look microscop new studi nestl scientist url_ goodfoodgoodlif,0,0.6614,0.1693,0.1693
.mention_ thank christina today favourit smarti goodfoodgoodlif url_,2,0.16265000000000002,0.16265000000000002,0.6747
live webcast num4 nestl investor seminar begin num2 minut num2 num2 cet url_,1,0.0,1.0,0.0
.mention_ keep good work ed employment4youth,2,0.16125,0.16125,0.6775
live webcast num4 nestl investor seminar take place today numnum2pm cet url_,1,0.0,1.0,0.0
wouldnuat great oven recognis food knew precis cook url_,1,0.0,1.0,0.0
yesterday healthykid lit broadway nestl mention_ sport star url_,0,1.0,0.0,0.0
num4 tsunami destroy rail line mention_ work sanriku railway help url_ url_,0,1.0,0.0,0.0
nestl un women hold talk gender equal url_ via mention_,0,1.0,0.0,0.0
paul bulck healthier kid perform better school product adultsnumit virtuou circl url_ wefnum4,0,1.0,0.0,0.0
health ethic capit water develop take look topic discuss wefnum4 url_ via mention_,1,0.0,1.0,0.0
'health wealth panel davo arianna talk franci s. collin paul bulck joseph jime ... url_ via mention_,0,1.0,0.0,0.0
ceo discuss health w/ mention_ wefnum4 video panel discuss avail url_ url_,1,0.0,1.0,0.0
arianna huffington despit huge challeng facing-w tip point recognis health wealth wefnum4 mention_,0,1.0,0.0,0.0
franci collin not see talk world econom without consid role health wefnum4 mention_,0,1.0,0.0,0.0
paul bulck current healthcar system not go work econom focus correct not prevent wefnum4,0,1.0,0.0,0.0
paul bulck commit part solut wefnum4 health,0,1.0,0.0,0.0
paul bulck not healthi busi unhealthi societi wefnum4 davo,0,1.0,0.0,0.0
mauricio ciardena good educ good nutrit physic activ give tremend return term healthier popul wefnum4 davo,0,1.0,0.0,0.0
paul bulck helathi kid product adult virtuou circl wefnum4 health,0,1.0,0.0,0.0
paul bulck give health valu lose wefnum4 davo url_,0,1.0,0.0,0.0
franci collin seek improv econom statu popul focus health wise move wefnum4 mention_,0,1.0,0.0,0.0
mauricio ciardena health not make us happier improv live standards-it help econom growthnumsocieti grow faster wefnum4,0,1.0,0.0,0.0
joseph jimenez num3 million peopl year push poverti pay healthcar wefnum4 mention_,0,1.0,0.0,0.0
start 'health wealth panel wefnum4 live webcast url_ davo,1,0.0,1.0,0.0
health wealth panel num4cet w/our ceo mention_ mention_ mention_ mention_ live webcast url_ wefnum4,1,0.16344999999999998,0.6731,0.16344999999999998
invest num billion dollar mexico next num year build num new factori url_ url_,0,1.0,0.0,0.0
announc num billion dollar invest mexico ceo press confer davo morn url_,0,1.0,0.0,0.0
ignazio visco way invest educ invest peopl wefnum4 davo,0,1.0,0.0,0.0
stanley bergman issu inequ lack access basic million peopl mention_ wefnum4,0,1.0,0.0,0.0
muhammad yunu redesign system work everybodi wefnum4,0,0.6809,0.15955000000000003,0.15955000000000003
peter brabeck societ goal part overal strategi identifi num focu area nutrit water rural develop wefnum4,0,1.0,0.0,0.0
live wefnum4 press confer 'break silo develop url_ hear chairman mention_ mention_,1,0.1669,0.6662,0.1669
peter brabeck made enorm progress today compar num2yr ago construct collabor compani ngo wefnum4,0,1.0,0.0,0.0
justin green actual ask peopl want fundament job financi independ wefnum4 davo,0,1.0,0.0,0.0
start wefnum4 panel 'break silo develop live webcast url_ mention_,0,0.6573,0.17135,0.17135
chairman mention_ mention_ mention_ wefnum4 panel 'break silo develop num4cet url_,0,1.0,0.0,0.0
nestl ceo paul bulck nestli skin health base core valu r plu innov promis pipelin product,0,1.0,0.0,0.0
nestl ceo paul bulck nestli skin health part nutrit health well strategi broaden horizon ..,0,1.0,0.0,0.0
peter brabeck nestl chairman nestli continu support develop loreal past num2 year url_,0,1.0,0.0,0.0
peter brabeck nestl chairman nestl expand activ medic skin treatment,0,1.0,0.0,0.0
loreal stake galderma transfer nestl nestl skin health built foundat galderma,0,1.0,0.0,0.0
nestl sell part stake loreal creat new compani nestl skin health url_,0,1.0,0.0,0.0
nestl expand nutrit health well strategi creat new subsidiari nestl skin health url_,0,1.0,0.0,0.0
nestl ceo end press confer say although num4 not easi invest right place understand challeng ahead,0,1.0,0.0,0.0
nestl ceo maintain long-term perspect invest heavili area expect enjoy success num-num2 year time,0,1.0,0.0,0.0
nestl cfo say portfolio manag not divestitur also look acceler invest,0,1.0,0.0,0.0
nestl ceo say nestl health scienc nestl skin health busi result compani seiz new opportun scienc tech,0,1.0,0.0,0.0
nestl ceo strong portfolio driven innov put right resourc behind right thing num4 full-year result,0,1.0,0.0,0.0
nestl ceo nutrit health well strongest profit growth platform num4 full-year result,0,1.0,0.0,0.0
nestl ceo say studi children 's diet eat behaviour differ countri worldwid help guid r,0,1.0,0.0,0.0
nestl cfo say nestl health scienc great year num4 strengthen capabl area brain metabol health,0,1.0,0.0,0.0
nestl cfo achiev growth emerg develop market num4 full-year result url_,0,1.0,0.0,0.0
nestl cfo grown stay touch consum deliv product tastier healthier afford,0,1.0,0.0,0.0
nestl ceo creation nestl skin health import step extend boundari health well,0,1.0,0.0,0.0
nestl ceo uiour long-term strateg direct leader nutrit health wellness.u url_,0,1.0,0.0,0.0
nestl ceo uiw increas brand support acceler innov ensur price sensit consum needsu num4 full-year result,0,1.0,0.0,0.0
power peopl world defin healthi live url_ via mention_ wefnum4,0,1.0,0.0,0.0
hear ceo wefnum4 discuss health sat num2 jan. live webcast num4cet url_ davo url_,1,0.16125,0.6775,0.16125
a*star partner nestli boost food nutrit r url_ via mention_,0,1.0,0.0,0.0
new partnership singapor strengthen food scienc technolog expertis url_ url_,0,1.0,0.0,0.0
look forward take part wefnum4 week info activ event url_ mention_,1,0.0,1.0,0.0
itua nation immun awar month teen get health tip learn vaccin prevent diseas url_,1,0.16610000000000003,0.6678,0.16610000000000003
know adult vaccin rate far behind children speak doctor pharmacist need vaccin,1,0.16265000000000002,0.6747,0.16265000000000002
num2 ynumo scientist/canc research jack andraka discuss work aspir url_,0,1.0,0.0,0.0
women quit smoke even num2s/num2 still reclaim health benefit enjoy nonsmok url_,0,1.0,0.0,0.0
pfizer sponsor uwild medicin heal plant around world exhibit mention_ url_,0,1.0,0.0,0.0
men age well learn step men num2 take w/ get old healthi checklist url_,1,0.0,1.0,0.0
pfizer statement phrma-efpia commit respons clinic trial data share url_,0,1.0,0.0,0.0
congress enact uniform nation solut secur u.s. pharmaceut distribut chain url_,0,1.0,0.0,0.0
pfizer produc healthcar resourc guid resid bronx nyc url_,0,1.0,0.0,0.0
mammogram myth fact url_ gethealthystayhealthi,0,1.0,0.0,0.0
medic org recommend against breast self-examin url_ gethealthystayhealthi,1,0.16804999999999998,0.6639,0.16804999999999998
pfe proud sponsor two panel highlight import prevent measur part healthi age mention_,0,1.0,0.0,0.0
mention_ pfe panel note import prevent treatment treatment adher activ age popul letsgetold,0,1.0,0.0,0.0
mention_ proport peopl age num2+ global grow faster group necessit prevent health behavior,0,1.0,0.0,0.0
mention_ num billion peopl num2+ num4 report note import educ prevent health measur url_,0,1.0,0.0,0.0
pick copi mention_ report pfeua mention_ booth learn prevent care healthi age url_,1,0.16185,0.6763,0.16185
nih fund collabor w/ industri identifi new use exist compound url_,0,1.0,0.0,0.0
excit work mention_ new ra campaign rtra check out url_ w/ mention_,1,0.16185,0.6763,0.16185
mani us feel uistress outu stress becom seriou health problem url_,0,0.6614,0.1693,0.1693
june lgbt pride month num2 consecut yr pfe earn 'num3 score mention_ corpor equal index url_,0,1.0,0.0,0.0
pfizer pleas partner cytomx new oncolog research collabor url_,0,1.0,0.0,0.0
american believ commun ill-prepar age popul new survey reveal url_,0,1.0,0.0,0.0
pfe sponsor seri talk healthi age mention_ url_ htlginum4 mention_,0,1.0,0.0,0.0
num2num million children worldwid not complet vaccin num2 month accord mention_ learn url_,1,0.0,1.0,0.0
pfe congress must act track-n-trac guarante patient safeti url_,0,1.0,0.0,0.0
pfe gap u.s. drug suppli chain threat public health url_,0,1.0,0.0,0.0
nearli num2 death children num worldwid vaccine-prevent per mention_ rt spread word getvax url_,1,0.16285,0.6743,0.16285
check out free vaxmind app itun track vaccin us children num record key mileston receiv health remind getvax,1,0.16700000000000004,0.6659999999999999,0.16700000000000004
accord mention_ vaccin help prevent num-num million death worldwid year rt spread word getvax url_,1,0.0,1.0,0.0
pfe pleas partner mar innov advanc early-stag healthcar technolog mention_ url_,0,1.0,0.0,0.0
pfe excit partner mention_ ne rais awar genet diseas greater preval jewish commun,0,1.0,0.0,0.0
pfe center therapeut innov collabor acceler prostat cancer research url_ mention_,0,1.0,0.0,0.0
pfe join mention_ commun aim help women achiev profession goal mention_ leaningin url_,0,1.0,0.0,0.0
nfid collabor w/ mention_ conduct survey 2k parent teen hcp view result url_,1,0.0,1.0,0.0
mention_ launch url_ learn parent help teen manag health url_,1,0.0,1.0,0.0
look forward inspir talk global health challeng w/filmmakingua best creativ mind envis num4 envisionfilm,0,1.0,0.0,0.0
pfe partner w/ifp un sponsor envis num4 stori global health challeng envisionfilm url_,0,1.0,0.0,0.0
pfizer research prize foundat switzerland award annual prize research num scientist mention_ url_,0,1.0,0.0,0.0
pfizer pleas partner bind bioscienc new research collabor url_ mention_,0,1.0,0.0,0.0
pfizerua bosulifa bosutinib receiv condit market author european commiss url_,0,1.0,0.0,0.0
pfeua john young industri part global trend target innov provid healthcar solut url_,0,1.0,0.0,0.0
pfeua john young patient voic contribut critic insight health polici debat url_ mention_,0,1.0,0.0,0.0
num yr pfe serv key sponsor mention_ healthcareequalityindex evalu healthcar facil lgbt patient care mention_,0,1.0,0.0,0.0
mention_ womenshistorymonth statistician florenc nightingal spur health reform credit historian founder modern nurs,0,1.0,0.0,0.0
ama foundat recogn pfe excel medicin partnership url_ mention_,0,1.0,0.0,0.0
us manufactur patient grp congress reject partd interfer negoti alreadi lower cost whypartdwork url_,0,1.0,0.0,0.0
aahrpp pre ceo marjori a. speer say pfizerua aahrpp accredit rais bar set exampl sponsor follow mention_,0,1.0,0.0,0.0
pfe award aahrpp accredit affirm pfe conduct research worldwid accord w/ gold standard qualiti ethic mention_,0,1.0,0.0,0.0
pfizer respons global consensu statement menopaus hormon therapi url_,0,0.6647,0.16765000000000002,0.16765000000000002
freda lewis-hal md discuss irregular heartbeat may lead health issu mention_ url_,0,1.0,0.0,0.0
pfe balanc approach ip need meet healthcar need india ip url_ mention_,0,1.0,0.0,0.0
unit state patent trademark offic grant pfizer reissu patent celebrexa celecoxib capsul url_,0,1.0,0.0,0.0
pfizer present phase num safeti immunogen data prevnar num2a adult hiv url_,0,1.0,0.0,0.0
columbia univ prof discuss prevent care age url_ mention_,0,1.0,0.0,0.0
pfizer invit public listen webcast pfizer discuss healthcar confer url_,1,0.16854999999999998,0.6629,0.16854999999999998
pfizer report amplifi convers use technolog aid healthi age url_,0,1.0,0.0,0.0
pfizer partnership organ significantli benefit pfizerua global health fellow program url_,0,1.0,0.0,0.0
pfizer partnership w/ diseas foundat open new avenu drug discoveri develop url_,0,1.0,0.0,0.0
unum2 poll still matter medicar enrolle overwhelmingli satisfi part coverag num2 say work well url_,0,1.0,0.0,0.0
medic expert share thought womenua midlif health matter url_,0,1.0,0.0,0.0
learn way take activ role annual midlif health checkup url_,1,0.0,1.0,0.0
take charg url_ offer guid maneuv midlif health matter,1,0.16615000000000002,0.6677,0.16615000000000002
take charg url_ offer guid maneuv midlif health matter,1,0.0,1.0,0.0
discov question midlif women ask health care provid url_,0,0.6614,0.1693,0.1693
num2 million american suffer depress freda lewis-hal md discuss condit mention_ url_,0,1.0,0.0,0.0
pfizer chief medic offic freda lewis-hal md talk healthi age mention_ url_,0,0.6668,0.16660000000000003,0.16660000000000003
learn talk share women learn way start manag midlif health url_,1,0.0,1.0,0.0
tanzania expand immun program includ pfizerua prevenar num2 prevent pneumococc diseas url_,0,1.0,0.0,0.0
rt welcom mention_ pfizer life provid tailor inform help proactiv manag health,0,1.0,0.0,0.0
learn talk share women learn way start manag midlif health hemlin url_,1,0.16775,0.6645,0.16775
pfizer secur chief call unit global respons better fight drug counterfeit url_,0,1.0,0.0,0.0
cystic fibrosi foundat therapeut announc num2 million cf drug discoveri agreement pfizer url_,0,1.0,0.0,0.0
innov opportun improv patient safeti url_ via mention_ mention_,0,1.0,0.0,0.0
dr. volker herrmann discuss import innov collabor new pfe ventur integr health ahccnum2 url_,0,1.0,0.0,0.0
could one test cancer cell against variou chemotherapi agent see work best url_ via mention_,0,1.0,0.0,0.0
new ra treatment discov develop pfeua connecticut lab,0,1.0,0.0,0.0
public health threat counterfeit medicin sold onlin url_ via mention_,0,1.0,0.0,0.0
pfizer foundat announc partnership w/grantmak age boost uage-friendlyua commun url_,0,1.0,0.0,0.0
pfizer partner global patient advocaci organ donat factor ix develop nation url_,0,1.0,0.0,0.0
worldua pop two billion peopl num2+ num4 govt lessen econom burden healthcar prevent program url_,0,1.0,0.0,0.0
mumbai num2 million peopl num2 ambul w/life-sav equipmentnumjust one barrier prevent care url_,0,1.0,0.0,0.0
new report reveal program promot healthi age help reduc rise health cost url_,0,1.0,0.0,0.0
today childrenua health day smoke quit kid learn url_,1,0.0,1.0,0.0
back futur got right scienc technolog url_ via mention_,0,1.0,0.0,0.0
mention_ discuss star trek replic whether could realiti health care url_ via mention_,0,1.0,0.0,0.0
ghf albert dunn address health issu improv care underserv popul kenya url_,0,0.6668,0.16660000000000003,0.16660000000000003
one new model use drug safeti zebrafish provid quick easi way regul gene url_,0,0.6614,0.1693,0.1693
carolin roan vice presid corpor respons reput speak mention_ sept num2 url_,0,0.6775,0.16125,0.16125
grant expans prequalif prevenar num2 includ adult num2 year age older url_,0,1.0,0.0,0.0
work togeth healthier world uo carolin roan social purpos pfizerua busi url_,0,1.0,0.0,0.0
pfizer global health team assist caregiv senior citizen cancer patient chile url_,0,1.0,0.0,0.0
pfizer invit public listen webcast pfizer discuss healthcar confer url_,1,0.0,1.0,0.0
ghf traci sienko address health issu improv care underserv popul tanzania url_,0,1.0,0.0,0.0
global health fellow janet white address health issu improv care underserv popul uganda url_,0,1.0,0.0,0.0
new survey num2 pple diabet report diabet nerv pain impact daili activ url_,0,1.0,0.0,0.0
new educ materi patient diabet nerv pain start dialogu url_,0,1.0,0.0,0.0
weekua human-tech blog post mention_ look travel len scienc fiction url_ scifi,0,1.0,0.0,0.0
half prescrib medic prevent heart diseas actual take medic read url_,1,0.0,1.0,0.0
digit innov crucial healthcar mention_ outlin area innov improv outcom url_,0,1.0,0.0,0.0
time trust mani institut wane trust scientif commun remain unchang url_,0,1.0,0.0,0.0
way walk say health url_,1,0.16804999999999998,0.6639,0.16804999999999998
pfizer global health fellow albert dunn ghf address health issu underserv popul nairobi url_,0,1.0,0.0,0.0
latest human-tech post tsn continu discuss health info manag url_,0,1.0,0.0,0.0
studi say senior like harm cours medic care find out url_,1,0.0,1.0,0.0
continu learn health inform manag pfizerua mention_ tsn url_,1,0.0,1.0,0.0
senior scientist mention_ blog benefit communityservic san diego facelift project url_,0,1.0,0.0,0.0
pfizer global health fellow ghf janet white address health issu underserv popul uganda url_,0,1.0,0.0,0.0
famou puppet kermit miss piggi reveal secret healthi age letsgetold url_,0,1.0,0.0,0.0
pfizer global health fellow traci slenko address health issu underserv popul tanzania url_,0,1.0,0.0,0.0
urgenc meta-collabor foster mention_ think scienc url_,0,0.6775,0.16125,0.16125
pfizer global health fellow yoland morri address health issu underserv popul rwanda url_,0,1.0,0.0,0.0
health care constantli chang prioriti need health inform manag mention_ url_,0,1.0,0.0,0.0
bond duct tape healthcar see mention_ say url_,1,0.0,1.0,0.0
not migrain treatment creat equal join campaign migrain relief url_ campaignagainstmigrain,1,0.0,1.0,0.0
bristol-my squibb pfizer receiv complet respons letter u.s. fda eliquisa apixaban url_,0,1.0,0.0,0.0
pfizer global health fellow janet white address health issu underserv popul uganda ghf url_,0,0.6747,0.16265000000000002,0.16265000000000002
get right treatment migrain join campaign url_ campaignagainstmigrain,1,0.0,1.0,0.0
pfizer global health fellow traci sienko address health issu underserv popul tanzania ghf url_,0,1.0,0.0,0.0
rt mention_ toddler morph elderli man num2 second letsgetold url_,0,1.0,0.0,0.0
rt mention_ num2 num2+ rank see grandchildren graduat first list achiev letsgetold url_,0,1.0,0.0,0.0
pfizer global health fellow albert dunn ghf address health issu underserv popul nairobi url_,0,1.0,0.0,0.0
pfizer global health fellow traci sienko ghf address health issu underserv popul tanzania url_,0,1.0,0.0,0.0
not migrain treatment creat equal join campaign migrain relief url_ campaignagainstmigrain,1,0.0,1.0,0.0
think scienc mention_ share publish studi brca1 human caretak gene respons repair dna url_,0,1.0,0.0,0.0
data kidney cancer portfolio demonstr efficaci safeti across multipl line therapi asconum2,0,1.0,0.0,0.0
new scienc fair section think scienc highlight lot fun fact scienc medicin url_,0,1.0,0.0,0.0
global health fellow ghf juan cotarelo name project hopeua volunt month url_,0,1.0,0.0,0.0
pfizer bring home gold global campaign sabreaward counterfeit kill,0,1.0,0.0,0.0
pfizer 's tsn take home silver best blog sabreaward num4,0,1.0,0.0,0.0
pre-surgeri anesthesia meant prevent connect conscious new studi review mention_ rais question url_,0,1.0,0.0,0.0
doctor freda lewis-hal md discuss menopaus test womenua health num2 url_,0,1.0,0.0,0.0
april num2 nation rx drug take-back day tsn explain dispos unus rx safe eco-friendli way url_,0,0.6662,0.1669,0.1669
learn alzheimerua advoc alan arnett present num/num2 caregiv educ confer la vega url_,1,0.1678,0.6644,0.1678
john clark-gambl health danger counterfeit drug url_,0,1.0,0.0,0.0
num citi challeng alzheimerua head la vega follow alan arnett caregiv educ confer url_,1,0.0,1.0,0.0
new scienc fair section think scienc highlight lot fun fact scienc medicin url_,0,0.685,0.15749999999999997,0.15749999999999997
itua earth day help make world healthier place quit smoke find out url_,1,0.0,1.0,0.0
candac sue tsn serv great case studi har power social media engag convers scienc medicin,0,1.0,0.0,0.0
heather young uiw excit present tsn stemsummit inspir use social media deepen interest stem topic,0,1.0,0.0,0.0
num4 pfizer global health fellow ghf tanya owen address health issu underserv popul china url_,0,1.0,0.0,0.0
pfizer global health fellow ghf receiv health volunt oversea golden appl award commit global health india,0,1.0,0.0,0.0
tsnua jon milton take pride work mention_ read curios desir challeng statu quo url_,1,0.0,1.0,0.0
learn pfizerua global health fellow volunt program link core busi mention_ 3rd annual icvconf today,1,0.1648,0.6704,0.1648
pfizer colleagu discuss ghf global health fellow volunt program tomorrowua icvconf washington,0,1.0,0.0,0.0
num4 pfizer global health fellow brandford gid address health issu underserv popul rwanda url_,0,1.0,0.0,0.0
u.s. tobacco use still primari prevent caus morbid tsnua tamara evan discuss cessat measur url_,0,1.0,0.0,0.0
part work senior save num2b medicin thru donut hole coverag drug compani help provid url_,0,1.0,0.0,0.0
num4 pfizer global health fellow ghf susan blakeney address health issu underserv popul india url_,0,1.0,0.0,0.0
collodi silver around sinc num4 safe use treat infect burn discuss url_ tsn,1,0.0,1.0,0.0
num4 pfizer global health fellow carlo bello address health issu underserv popul uganda url_,0,1.0,0.0,0.0
pfizerua prevnar num2a shown immunogen older children adolesc url_,0,1.0,0.0,0.0
collodi silver around sinc num4 safe use treat infect burn discuss url_ tsn,1,0.0,1.0,0.0
pfizer canada global health fellow support intern womanua day walk shoe url_,0,1.0,0.0,0.0
neurosci head dr michael ehler award thudichum medal honor emin scientist make outstand contribut neurochemistri,0,1.0,0.0,0.0
num4 pfizer global health fellow juan cotarelo address health issu underserv popul india url_,0,1.0,0.0,0.0
tsnua tamara evan reflect mention_ plan develop treatment prevent strategi alzheimerua diseas url_,0,1.0,0.0,0.0
leader treatment advanc kidney cancer pfizer oncolog proudli sponsor mention_ url_,1,0.0,1.0,0.0
pfizer invit public view listen webcast pfizer present healthcar confer url_,1,0.16265000000000002,0.6747,0.16265000000000002
pfizer receiv num4 jefferson award outstand servic major corp accept carolin roan,0,1.0,0.0,0.0
num4 pfizer global health fellow mario villa address health issu underserv popul tanzania url_,0,1.0,0.0,0.0
life get interest fail thatua surpass mention_ mention_ url_ activehealth,0,1.0,0.0,0.0
num4 pfizer global health fellow hemangini patel address health issu underserv popul kenya url_,0,1.0,0.0,0.0
collect wisdom around health longev improv everi stage life mention_ mention_ url_ activehealth,0,1.0,0.0,0.0
pfizer scientist medic profession use social media url_ share passion scienc innov,0,1.0,0.0,0.0
week mention_ mention_ confer palm spring answer interest question url_ activehealth,0,1.0,0.0,0.0
num4 pfizer global health fellow traci sienko address health issu underserv popul tanzania url_,0,1.0,0.0,0.0
tsn celebr copernicu work celestialspher mark begin scientificrevolut url_ mention_,0,1.0,0.0,0.0
pfizer scientist medic profession use social media url_ share passion scienc innov,0,1.0,0.0,0.0
week scienc histori tsn celebr work charl darwin url_ evolut originofspeci mention_,0,1.0,0.0,0.0
num4 pfizer global health fellow jenni de gelder address health issu underserv popul uganda url_,0,1.0,0.0,0.0
num4 pfizer global health fellow david marshal address health issu underserv popul china url_,0,1.0,0.0,0.0
superbug becom resist antibiot research work solut lysogen url_,0,1.0,0.0,0.0
tsn member vera rulon assess futur mobil health electron medic record url_ mhealth,0,1.0,0.0,0.0
scienc behind salt road melt ice prevent water freez url_ scienc,0,1.0,0.0,0.0
know coffe contain num4 chemic mani properti benefici health url_,0,1.0,0.0,0.0
chief medic offic freda lewis-hal address compani 's voluntari recal contracept product url_,0,1.0,0.0,0.0
learn dri skin brush perform correctli realiz potenti health benefit url_ tsn,1,0.0,1.0,0.0
vera rulon discuss mention_ healthcar technolog recent media url_ tsn,0,1.0,0.0,0.0
num2 yr ago insulin first use human treat diabet itua still use success manag diseas url_,0,1.0,0.0,0.0
week scienc histori celebr edward frankland laid groundwork modern structur chemistri url_,0,1.0,0.0,0.0
healthcar evolv due technolog m-health peopl talk healthcar onlin url_,0,1.0,0.0,0.0
even non-smok risk develop lung cancer num2 num3 non-smok die year diseas url_ tsn,0,1.0,0.0,0.0
left gift shop last minut donuat health learn quit smoke url_,1,0.0,1.0,0.0
week celebr birth fritz haber respons industri process develop ammonia url_ mention_,0,1.0,0.0,0.0
advila congest relief project tackl congest chicago countryua num citi traffic congestion* url_,0,1.0,0.0,0.0
fda accept eliquisa nda review prevent stroke system embol patient atrial fibril url_,0,1.0,0.0,0.0
pfizer win corpor citizenship award global health partnership program url_,0,1.0,0.0,0.0
advila congest relief project hit road reliev congest commun url_,0,1.0,0.0,0.0
week colleagu visit pfizer project rwanda pfizerrwanda updat see global health program url_,1,0.0,1.0,0.0
new data present phase num trial eliquisa prevent venou thromboembol url_,0,1.0,0.0,0.0
tsn member adam gilbert discuss latest snow storm hit n.e us show natur select work darwin url_,0,0.6662,0.1669,0.1669
tsn member adam gilbert discuss latest snow storm hit ne us show natur select work darwin url_,0,1.0,0.0,0.0
million heart initi aim prevent num million heart attack stroke next num year url_,0,1.0,0.0,0.0
doctor freda lewis-hal mnumd. talk stroke prevent respons call num3 url_,0,0.6605,0.16975,0.16975
rx med among counterfeit consum good learn safe buy med onlin url_ fakem,1,0.0,1.0,0.0
ray kerin vp corpor comm star speaker today 's bdi1 futur commun meet,0,1.0,0.0,0.0
prevenar num2 receiv approv eu prevent vaccine-typ invas pneumococc diseas adult num2+ url_,0,1.0,0.0,0.0
pfizer establish precis medicin research collabor medco url_,0,1.0,0.0,0.0
ernest goodpastureua work led reduct disappear worldua harm diseas url_,0,1.0,0.0,0.0
carolin roan vp cr corpor philanthropi function increasingli emphas return invest url_,0,1.0,0.0,0.0
pah resourc foundat expand initi increas product small famili farm latin america india url_,0,1.0,0.0,0.0
pfizer ghf mark anthoni gregorio address health issu improv care underserv popul papua new guinea url_,0,1.0,0.0,0.0
num2 million american not get healthcar need num4 see help url_,1,0.0,1.0,0.0
pfizer ghf todd schettini address health issu improv care underserv popul nyc url_,0,1.0,0.0,0.0
pizer ghf yoland morri address health issu improv care underserv popul rwanda url_,0,1.0,0.0,0.0
pfizer guoyuan form joint ventur expand develop manufactur distribut anim vaccin china url_,0,1.0,0.0,0.0
pfizer global health fellow nanci ng address health issu improv care underserv popul kenya url_,0,1.0,0.0,0.0
pfizer invit public listen webcast pfizer discuss healthcar confer url_,1,0.16125,0.6775,0.16125
num million american lost healthcar last sever year learn help url_,1,0.0,1.0,0.0
pfizer global health fellow todd schettini address health issu underserv popul new york url_,0,1.0,0.0,0.0
afib common sustain cardiac arrhythmia affect 6m peopl europ escparisnum4,0,1.0,0.0,0.0
afib common sustain cardiac arrhythmia affect approxim 5m peopl unum escparisnum4,0,1.0,0.0,0.0
pfizer celebr nation health center week southwest commun health center ct. learn more-url_,1,0.0,1.0,0.0
pfizer global health fellow yoland morri address health issu underserv popul rwanda url_,0,1.0,0.0,0.0
diabet asthma cancer good news theyuar non-communic bad news kill peopl hiv url_,0,1.0,0.0,0.0
work patient need rx help pfizer tool help get medicin url_,0,0.6536,0.17320000000000002,0.17320000000000002
kalamazoo mi nurs studentua experi work patient need url_,0,1.0,0.0,0.0
ever wonder hot topic health scienc industri uk check out url_ tsn nh,1,0.0,1.0,0.0
pfizer explor strateg altern anim health nutrit busi url_,0,1.0,0.0,0.0
combat counterfeit share respons steve allen pfizer global secur tell stakehold counterfeit conf nairobi kenya,0,1.0,0.0,0.0
pfizer run num day confer grow collabor minim pharma counterfeit protect public health nairobi kenya jun num2-num2,0,1.0,0.0,0.0
june migrain awar month certain type food drink may trigger migrain peopl url_,0,1.0,0.0,0.0
join tsn celebr bruce voellerua contribut scienc human url_ lgbtpridemonth,1,0.0,1.0,0.0
pfizer lead collabor counterfeit medicin confer govt law enforc east africa nairobi kenya jun num2-num2,0,1.0,0.0,0.0
read tsnua articl hiv+ patient live healthierl bc success antiretrovir therapymention_,1,0.17485,0.6503,0.17485
fda complet respons letter receiv remoxi url_,0,1.0,0.0,0.0
june migrain awar month research show num2 migrain suffer remain undiagnos url_,0,1.0,0.0,0.0
