text,crowd_label,conf0,conf1
use piec cut cake use server serv wed touch eleg ad cake cut ceremoni love way look close photo hand cut cake use special occass put out fine china friend put item registri not hesit buy amazon,0,1.0,0.0
bought cleaner hous hardwood two dog hope would help give floor nice deep clean actual not clean anyth could not get dog drool spot scrub out wors not get rid water spot wipe paper towel may work tile would not bother hardwood,0,1.0,0.0
far best bang buck come non-stick pan alreadi taken beat still look like new no scratch also cook evenli across entir bottom surfac,0,1.0,0.0
thing amaz colleg student want grill long time figur wait till got hous aunt gave birth day impress hamburg cook minut littl smoke oven vent take care fine make one good salmon filet well love thing,0,1.0,0.0
excel item media storag deliv promis well made wood superior qualiti not press board shelv perfectli made store cd dvd vh media depend arrang shelv shelv fit littl peg arrang whatev hight media requir fact assembl far simpl imagin shelv need put place happi bought two,0,1.0,0.0
order timer excit stylish red match kitchen end nuisanc purchas return tick bell not ring end also disappoint packag well item not look upscal plastic not nice cheap look metal part actual paint plastic look classi gift decoartor item look elsewher,0,1.0,0.0
took forev magazin get address also ship week num week magazin alreadi stand point subscript get magazin later everyon els never order magazin amazon go actual magazin compani instead,0,1.0,0.0
real cool new old school chopper 's great photo stori 's great info custom shop custom part look buy build custom rigit soft tail magazin start great idea,1,1.7723094272311322e-11,0.9999999999822768
love magazin love pictur articl bring back mani memori,0,1.0,0.0
anoth one all-tim favorit great horn-band era initi success rock/jazz fusion group dream well blood sweat tear cours chicago along tower power cold blood blast out northern bay area california num4 debut actual came out bill graham 's san francisco label top 's first disc femal vocalist lydia pens front sometim chang lineup retain core membership throughout releas bit less decad sought album final avail unum compact disc japanes import cd press avail limit basi extrem difficult obtain never even seen copi one point could not even find much except cut-out bin purchas second-hand dealer knew market work fairli steep price thank rhino classic seri top qualiti reissu clean-sound copi origin repris releas like fan band purchas major work vinyl went thru two copi one.. get almost everyth catalog cd except num4 releas abc absorb merger mca/univers also opportun catch band 'live two killer show san diego sinc major label mine vault older thing releas though one might eventu becom avail get best san francisco warner/repris year cd especi realli happenin stuff ...,0,1.0,0.0
thing perfect album wynton transcend unto higher plane creativ musicli soul art constant drive achiev music sophist natur par ellington brought amaz record like great work art no matter smooth abras regardless medium simpli beauti quit possibl musician worst nightmar plantat ... result accumul dilig work trate lost artist do n't suffer immatur statement often tend result steril outcom music breath move given wynton stellar output last decad album not surpris contrari knew know wynton capabl higher art high not know band institut work unit rare finest gem delfeayo hit new target well product second none sound alon record staggering.in world inevit surpris disapoint mr. marsali live prodigi statu bestow apon start diligent.find,0,1.0,0.0
cd almost num year keep get better better track perfect seamlessli merg one anoth femal vocal ether music heavenli music evok soft emot induc warm feel paint surreal soundscap make everyth beauti track num dream awesom,0,1.0,0.0
found record fresh take three violin sonta brahm capucon explor wide rang dynam control violin tone highest standard inton clean pure best part cd player great senc chamber music not shadow record everi young colleg conservatori violinist purchas order gain differ music interpret monster sonata,0,1.0,0.0
drunk pot-smokin music karaok alcohol put record out oh wait talk album mean statement good way hip-hop west coast almost famou sens old school sinc album came out num4 consid old school think could respect chorus hook give mad respect madlib make debut start wonder career dj produc rapper mix match beat piano bass hous parti beat went fridg grab num2 sat finish drunken review 2nd num2 old e cours sinc track num daam listen flow mani head-noddin beat choru full daam forget rest review buy album real,0,1.0,0.0
record realli high qualiti everi way lyric sadli neglect part album terrif product valu high perform tight arrang tast interest song beauti craft not stop listen kind time like littl medit transform moment one 's life dress common sport metaphor guitar solo restrain appropri final vers perfect ... golden ray light open man like plan whole world tonight like great pop music must buy album compar anyon would xtc lyric melod product qualiti point view said sound noth alik,0,1.0,0.0
dissapoint no one review record lead beleiv listen album brilliant mendoza line one group male femal vocalist want hear vocalist equal imagin jeff tweedi lucinda william form group song write brilliant varieti averag folk/americana record buy recor,0,1.0,0.0
mani year plastic goth type attempt last someth substancenumdraw sound like influenc bauhua joy divis dash ad power num2st centuri product cd best thing heard yearnumnot complic classynumstand out track not want fall lovenumgo see live excel,0,1.0,0.0
make anoth cd hope love style big fan neo soul music no part peopl call nake music sound neo soul new man realli love cd,0,1.0,0.0
could best loui cd out everytim play find sing along play morn start day off right,0,1.0,0.0
gari burton arguabl greatest vibraphonist ever other hampton jackson great stylist burton revolution way instrument play collabor corea metheni set duet standard reunion album remind us creativ power burton metheni togeth heard togeth ravinia festiv chicago june num2th num4 testifi music potenc dialogu get stronger finger cross re-reunion album,0,1.0,0.0
paul simon produc masterpeic herenumi rememb first came out kinda thought wasnt reali type musicnumbut hear radio time soon chang mind went bought itnumi recent saw paul simon discuss make album biographi channelnumat time south africa ban alot thing apartheidnumh use musician excel job musicnumpaul simon simpli sung relax type tone album album easi sing along withnumther catchi tune num sensationalnumoveral like whole album num stand out song graceland number one fav song albumnumgot reali cool beat love songnumdiamond soul shoe next fav minenumthen come call al boy bubblenumther alot good tune well must anyon cd collect,0,1.0,0.0
bad rage against machin couldnt see eye eye band member even disspoint would final album orign materi would thier best even though first two releas great album one unreal want hear increabl guitar work tom album pick not band sound complet also heaviest album rage would cant reccomend album enough fan metal hard rock even though classifi nu metal believ mroe mix hard rock hip-hop band limp bizket pull off nice linkin park yet rage pull off best zack great vocalist tom compani good musican think tom might one under-r guitarist modern era trust guitar player love effect tom get run guitar though wah-wah god know kind trickeri sleev enjo,0,1.0,0.0
best three chello violin brought life session maturin jack sea,0,1.0,0.0
let us face phil collin rule 'num2 solo career genesi phil huge commerci forc case commerci success truli deserv -- throughout decad guy gave us godlik amount deepli move intoxicatingli catchi music wide-rang appeal could resist guy releas novemb num4 ... serious somewhat transit effort phil possibl except album-open hang long enough phil complet abandon synthes dance-rock sound no jacket requir -- drum machin still much present use much moder phil 's real live drum full forc non-ballad number time around titl suggest phil get capit 's seriou lyric tackl issu apartheid ghetto violenc homeless addit usual introspect romance-them materi phil begun realli put money mouth late 'num2s/ earli 'num2 regard homeless issu theme actual trace way back man corner genesi num4 abacab album phil make much explicit particularli huge hit anoth day paradis .phil 's move away 'just-plain-fun la sussudio toward polit write seem partli attempt silenc detractor backfir somewhat attempt social commentari accus overli simplist admit merit accus visibl formula phil establish would continu use next coupl album -- use seri scene-set vers altern choru featur 'one-lin summat anoth day paradis way phil admit promo interview around time ... serious 's releas not well read person live life common sens said phil 's attempt social commentari undeni earnest well-intent gener quit thought two featur strike harmoni vocal david crosbi -- moodi anoth day paradis creepi intro arpegiat guitar pensiv guitar harmon domin miller swoop bass line leland sklar heart-wrenchingli beauti northern ireland-them way also realli move typic atmospher num num/num+ minut colour south africa music tour-de-forc start off gorgeou ballad section featur percussion-drench segu eventu give way rous uptempo horn-laden pop-rock quasi-coda realli bring closur epic track heat street phil origin wrote four top swing along irresist catchi punctuat great wordless background vocal hang long enough kind iron album-open peopl alreadi accus sussudio open song no jacket requir sound like rip-off princ 's num4 hang long enough take step main riff almost direct clone incred fun rous song right phil go all-out vocallynuma rest big hit ... someth happen way heaven co-written daryl stuermer origin written movi war rose uncharacter weak lyric virtual cliche-a-thon coupl terrif lost-lov ballad includ rememb soar middle-eight phil 's close friend stephen bishop sing song 's background vocal majest gospel-ish wish would rain featur eric clapton lead guitar life tender ballad feel littl gener phil plu blatantli deriv tootsi theme might not coincident perform stephen bishop still affect enhanc tast hammond organ play steve winwoodnumth album 's penultim track heart-wrench ballad father son written phil 's pre-teen son simon closer find way heart joy uptempo feel-good tune great spirit vocal philnumso despit minor gripe ... serious still masterpiec realist measur weakest track hardli bad even ignor left much prime phil collin materi no one right mind could possibl go wrong. pnum load non-album b-side era includ intrigu num/num time demo anoth day paradis entitl homeless super fun riffi pop-rock feel anoth qualiti pop-rock love littl bit long,0,1.0,0.0
first let say think billi klippert canadian idol buy album far superior one everi way object speak believ ryan malcolm nice voic natur rang time ryan stretch album believ song sound truli not enough varieti album time feel like im listen elev music think produc took alittl time construct album result wouldv alot better think releas singl someth catchi nice hook sentiment lyric unfortun gem album buy singl forget album believ canadian idol fan give billi 's new album tri wont disappoint,0,1.0,0.0
gener grown littl weari hard bop disclaimer.however.roy hargrov may finest purveyor aliv somewhat tire hackney music henc not give five star not.that not mean favorit kind music person think hargrov 's disc habana achiev greater height fulli integr authent world music vibe abli map onto transcend jazz noth seriou accomplish accomplish still oper within rather shopworn safe zone music i.e. hard bop seldom transcend genre.what wish ray hargrov would meld two project rh factor acoust project come someth truli distinct habana come closest implor continu explor similar music amalgam otherwis fear becom safe dynam exploritori -- kind wynton clone.and heaven know certainli not need anoth one,0,1.0,0.0
humour simpl great three word best describ carnvial anim love beauti aquarium aviari seriou respect march royal lion music composist goe everywher everyth great stride must-hav classic music fa,0,1.0,0.0
fan music 'chicago num2th anniversari cd/dvd packag plese amaz handsom packag includ cast recod anoth cd featur worldwif star lead song trhill part incred tribut dvd interview orgin cast member director cherograph design compos truli collector dream come true make tribut even memor collect photo major lead past ten year fan great musici theater cherish collector tribut great show,0,1.0,0.0
whatev good crossov singl sound 'definit mayb 'morn glori also one best radio song mean everyon heard may not assum song includ oasi 'best compil one day must oasi fan unavail oasi releas unless lucki enough get special bonu disc releas 'definit mayb think song sum band perfectli earli day defin want b-side good titl track also avail lp 's flow perfectli cd,0,1.0,0.0
warmth talent artist 's song thoroughli enjoy miss estefan 's arrang orchestr num2 track album well-don list song includ more-tradit more-contemporari ...,0,1.0,0.0
music album layer begin end dreami instrument beatsnumtrip hop drum bass whatev want call realli groov current favorit cd electronica seem loos repeat dull lyric focus keep best hooverphon keep song strong killer guitar riff much like spicehous heavier song zero num hooverphon deliv opinion pure beautiful dreampop liesj sadoniu sexi voic haunt emot music compar band not tri label music call trip-hop ambient dream-pop not matter call it-just call great hooverphon one cd enjoy no matter type mood,0,1.0,0.0
love cd whenev homework test studi one goe right player favorit song ventura highway america dream weaver gari wright not delay buy num2 's greatest rock hit volum num fm hit today,0,1.0,0.0
spellbind collect imagin guitar song great stuff realli let mind travel listen great hook muscianship throughout pick copi today,0,1.0,0.0
video order tape must celtic music fan,0,1.0,0.0
jaci v absolut awesom album friend love tune con tu amor junto mi danc great merengu titl cut absolut beauti say got ta luv jaci v,0,1.0,0.0
cd best song beach boy ever made would not bought cd realli good favorit song cours surfin u.s.a. best song ever made.if like cd check out beach boy cd,0,1.0,0.0
album rose dedic tupac shakur famili friend talib kweli shock g yoyo memphi bleek bone thug n harmoni outlawz dead prez amber morgan pacshid lyfe jen celino impact kid black ice boot camp clik jamal joseph che davi ludacri song written inspir artist rose vol num produc afeni shakur legaci tupac shakur continu struggl good prevail consciou music alway heart pac stood righteous hip hop evil music stop us make consciou music everyday live peopl listen not chang us view tupac shakur still children favorit artist even though evil side forg consciou music weak truth still remain pac frontier consciou rap tupac remain versaltil rapper num2th num2st centuri evil suppress good evil remain opposit us remain side allah god commun effect sinc tupac shakur pass remain fill struggl hip hop pac miss consciou rapper dedic kill evil kill tupac shakur,0,1.0,0.0
kid absolutli love cd dont know movi song young,0,1.0,0.0
got turn burnin catch fire smoke fill basement school night neighborhoodwel ... much histori num4 rastaman vibrat came out bought pretti quickand quick becam favorit song like johnni carzi baldhead war night shift bestnumand get vynil w/ origin cover burlap textur get note youand bless joseph cool peacealso check out 'yell fire micheal franti spearhead ****,0,1.0,0.0
know music desper seek suan heart seen mani time good music say howev music clip amazon not desper seek susan think might put wrong clip could mr right movi listen num sampl detail page realiz music not bore,0,1.0,0.0
come jazz cd collect heavili favor classic artist like mile trane monk mingu would put record right heavyweight lovano 's techniqu superb rang impress schuller 's arrang classic well origin materi par gil evan collabor mile particular favorit ballad angel eye great lovano tenor solo chelsea bridg schuller 's lament poignant ode late wife superb,0,1.0,0.0
b. b. king talent musician songwrit phenomen entertain well work crowd like other obviou love peopl devot give best album captur bb best live action not need light show prop sell work play sing style infecti joy entertain match one best album,0,1.0,0.0
say realli enjoy album first listen-through song follow theme love happi nice see barbra whose album prior effort tend melancholy/seri sidenumher hear barbra sing love husband jame brolin song use emot feel deliber no filler song set upon listeningnumbarbra 's wed song dream beauti irish melodi turn song puriti voic sensit give interpret make feel like made vowsnumi not piti great harmonica solo lend orchestr wellnumth titl track pay respect barbra 's oscar-win song evergreen pleasant songnumbarbra 's duet vinc gill ever leav fun song well voic blend well countri twing song carri next track must love rightnumther also song album scream classic streisand good reason song simpli call wait haunt melodi written michel legrand fulli put barbra 's abil express lyric use phrase song magnificentnumth final song music make danc origin close number broadway version funni girl barbra must sung song live hundr time cours product 's run us london said approach song album renew still full angst punch would gotten sing num2+ year ago great closer albumnumi truli enjoy album hope well,0,1.0,0.0
jb one fav record show still one best out music style continu evolv chang work continu tip top definit underr term contribut guitar playing/innov track bit electonica feel may not suit ear ... person enjoy nevertheless music guitar work top notch,0,1.0,9.470199769001931e-217
come waterwork blew away thick bass sparat drum deep vocal big busi creat sound howev catch familiar influenc throughout cd imagin heavier version who/sabbath mix atmospher pink floyd area realli hard compar specif band anyon enjoy thick proggi bass-driven music enjoy journey complaint grow find want littl num track realli nice hear band bring back alot heavi classic rock/ metal,0,1.0,0.0
bought album completli random num year ago got drink spill stood etc got hold rememb expos much abus constantli player coffe tabl wait go magic record not know heck song sound great listwn record,0,1.0,0.0
holi moli ... ... ..what essenc first band classic 's alongsid creativ arrang chock full special guest bonni delani num/num 's clapton 's domino member girl group fanni alabama crown princ eddi hinton collect togeth support produc simon 's first num4 effortnumthi sink soul repeat listen cover gambit everi genr american musicnumdo favor pick reissu slip back abyss lost age shame would research histori simon web page url_ highli recomend age group,0,1.0,0.0
think album one best music superb one great current armi station iraq listen album feel home even short time.accessori album hot grill burger hot dog cold beverag lot friend,0,1.0,0.0
excel select cover wide rang modern folklor chines music album start out shaki note long rock song cui jian sound kinda like sting polic -- not cup tea certainli let know collect go break stereotyp chines music sound like ... inde set run gamut sound tradit twangi lute music know love well mani style -- folk-rock anthem children 's chorus reminisc maoist year operat pop etc impress collect repres best music come once-clos societi inform thought-provok well often simpli beauti ... disc definit recommend anyon eager learn world around us,0,1.0,0.0
herbi 's alway 's hand puls music especi cut edg stuff hook bill laswel laswel start incred run product job continu num2 's beyond hard figur get 's credit care like dig not think jazzi enough cool hip-hop/beat orient no guest rap cool soul vocal jazz artist incorpor use turntabl whole array synth -- read liner note folk appear one not expect kind blue get funk,0,1.0,3.625821263301875e-67
one best cd 's heard look someth good long time,0,1.0,0.0
want listen best mick jagger compani offer earli num2 earli num2 cd not big number enough make must stone album especi not want buy individu album tune came fromnumth digit remast sound great good liner note booklet,0,1.0,0.0
slayer goe punk got one thing say sellout slayer guy better go back metal els lose million fan world like metallica sold out slayer stick best face thrash metal brutal band like no busi play punk shnumit guy think slayer goe punk what next slayer cover green day 's greatest hit far worst album ever releas metal band even wors metallica 's black album num4,0,1.0,0.0
yo cd pretti tight like hardcor westcoast gangsta rap like one peac,0,1.0,0.0
incred album.th lyric meaning relat vocal also amaz song fill nice music catchi chorus verses.i definit recommend album anyon look intellig rock music.i also love way song singer angri other calm wide rang listen lot new rock memento one favourit not wait see top album.a must buy,0,1.0,0.0
first discov gray back earli num4 best year hook hook rest masterpiec rife melod textur everi track standout master combin finest element found rock influenc appar good deal stem num2 's num2 's tunesmith overton person favorit best year belong want friend mine leavin noth sonic infecti oh well mayb highli creativ uniqu offer prodigi group musician,0,1.0,0.0
may know follow-up album suck mainli fact main surpris make artist special alreadi expos second disc come out artist noth new offer taken music radicli differ over-produc direct not even sound like artist well cd differ even though kimbrough keep sound probabl familiar still new trick sleav like kenni brown 's slide play even verson crawlin kingsnak kind album make realiz not crazi like blue,0,1.0,0.0
think singl best bill frisel album call bill frisel album music sensibl domin feel album whole not surprisingli play dave holland elvin jone fantast not special feel like work though much spaci moodi feel frisel would recommend one num2 import album someon tri get sens direct modern jazz music not jazz tradit sens music made player deepli embed jazz tradit coupl pursuit origin character jazz music incept one favourit album especi appreci demonstr incred music power muster trio not unlik sens album question answer pat metheni dave holland roy hayn,0,1.0,0.0
num2 year sinc great doubl lp came out funni took year make congess go crazi noth right winger 's got rill album yet hit gold shortli went nation boward counti tri ban fail suprem courtnumit went overnight multi platinum caus everyon want know fuss wasnumso final got out miami club nyc club everyon knew num year old num2 year oldsnumlesson idiot not make fuss lp would lost record ... yet anyway good album fun pure simpl num live crew brought heavi miami bass mid ninti would becom huge awhil make album stand out besid heavi bass best scratch ever plu guy sampl best song ever ... son preacher man van halen guitar solo first van halen lp good one jimi hendrix littl eric b beasti boy drop get loos mani other mention yet unlik modern rap let find obscur crap loop loop loop ad fresh mix scracth heavi bass line there much said album crew chang point came out ... song drift away goofy know other kept old flaver hype controversi less destroy guy yet got money move luke blew chunk went prove world not true creativ forc behind lp crappi solo album contain song lp make non talent dump succes cheap porn film first blaze hip hop artist horni may gold singl album would say best song get f -- k out hous ... .. cant beat lyric ... come hous eat -- dog bit not get f -- k out hous b -- ch believ sex alway catchi chant ... well regardless one may think lyric pick lesson epic mix sampl heavi bass done without destroy song ... .. oh not know famou quot horni full metal jacket,0,1.0,0.0
hendrixi funki rocki classic overlook album featur santana 's best ever drummer quit michael shriev pat thrall one under guitarist check out hugh thrall doni harvey deepli funki bayet lead light main composer.thi album far ahead time scari plu look cool sleev,0,1.0,0.0
wonder film love book beauti score not recommend highli enough,1,0.0,1.0
last year watch mtv 's real world/road rule challeng heard song research find out sang realli like find out plain white 's check out cd instantli fell love friend hook plain white 's abl sampl song come out new album drop januari num2th say great song check out url_ top song recommend arestop awesom song catchi put good mood say word mayb caus alway mean nonumbut keep hope day grownumup lone septemb awesom song slower lyric amaz serious wish skill write song rememb girl past im sit tri think someth do/ tri think someth anyth keep think,0,1.0,0.0
saw kate bush dream last night second time first releas _the sensual world_ nownumi first heard kate bush radio graveyard shift work num4 intrigu unusu sound music wonder dj actual gave name song album artist -- kate bush sing run hill _hound love_ went bought album though not huge impress first grew music album cryptic mysteri qualiti one find greatest art kate 's album least good one best all-tim favorit see review titl remast edit cd bonu track origin edit maintain artist uniti opinion vitiat extra materi would well buy either,0,1.0,0.0
**ck gnr plu make aw music not stand annyo album music aw lyric not one good song piec s**t. album contain num2 crappi song axl rose annoy lead singer scream sing horribl slash terribl way stay away well gnr album leav gnr alonenumgnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr suck gnr sucksnumi recommend buy album instednumforeign 4love gold-dir straitson everi street-dir straitscombat rock-th clashhow dismantl atom bomb-u2american idiot-green dayanim magnetism-scorpionsload-metallicareload-metallicaand justic all-metallicamast puppets-metallicarid lightning-metallicaself titl black album-metallicapast master vol num-beatlesphys graffiti-l zeppelinsom girls-th roll stonesgreatest hits-neil youngth last dj-tom petty-gnr bad pink floyd pearl jam nirvana ac/dc avoid album band,0,1.0,0.0
believ not age num2 mani would say natur high 1st bloodston song heard well not 1st bloodston song heard feel brought album truli amaz heard ol scool r b finest buy cd smooth relax must old school r b fan,0,1.0,0.0
intens speed guy play simpli frighten inhuman actual moment record liter press stop catch breath ok overli dramat not far truth virtuos num4 album mind-numb person feel album may high point rtf 's output although like album could easili sway one way othernumth musician romant warrior includ former mile davi keyboardist chick corea acoust piano fender rhode electr piano hohner clavinet mini-moog moog num2 micro mini-moog arp odyssey yamaha organ polymoog marimba percuss fastest bass player earth stanley clark alemb bass w/flanger piccolo bass acoust bass bell tree hand bell shredder al dimeola electric/acoust guitar soprano guitar hand bell slide whistl thunder lenni white drums/percuss .the six track rang length num'num2 num2'num2 anoth track reach num2'num2 longer piec consist excel ensembl work interspers incred solo fortun solo not go long guy top shelf could listen al dimeola play scale light speed day long gener though music interest blend prog classic straight jazz jazz rock load synthes sometim get incred spacey sear occasion heavili distort guitar play al dimeola 's track majest danc ampli demonstr think interest album liner note point out chick 's flight multi-keyboard post took care yes/k crimson art rock flank prog fan definit agre wow chick 's play addit rock element lot shorter moment thing get slightli jazzi chick 's acoust piano stanley acoust bass work heard romant warrior part though moment far pretti much rock record remast album ok featur good sound qualiti restor album cover art inform liner notesnuma fan prog jazz rock album work number level suppos though blind virtuos may turn folk off along fleet silli bit although say back off not complet insan highli recommend prog fan fan jazz rock,0,1.0,9.470199769001931e-217
singl launch downward spiral start dark path no turn back march pig open five track singl start awesom drum intro kick bass mayhem reptilian track two remix td 's reptil great rivet gut wrenchin sound bass pig line motp remix almost num minut clash pig almost slaughter-lik part song usual find way motp song stage concert violet fluid shortest track disc hit heart whether remix 'pig 'reptil piec music fit realm nice underneath skin yet anoth remix reptil rivet wrench scratch beat piledriv sound hard hit track one five chri vrenna era drum style produc help flood num4,0,1.0,0.0
weekend num/num2/num2 hanker new infus great electr blue add extens collect went local cd/book store name withheld protect amazonnumcom amaz find tini blue section even tinier not even cardboard blue sign anymor not even monthli new releas cd 's display truli got blue last ditch effort start thumb everi cd warp speed one foot almost out door like sign heaven notic multi-color cd cover oti rush gulp silent said not seen sinc half head set un-nam retail locat broken half half not work one broken half one half ear set not work took chanc bought cd without hear nari note zoom home put stereo one shaq 's loyal blue review reader know first thing worri live cd releas date cd num4 yet never heard concert decembernum2 num4 date could not find out unless bought cd open sound qualiti see prior shaq review well sound loud crystal clear second thing shaq worri not get blue num-num minut well num song total play time num2 minut hoo haa everi singl song great music voic feel crowd whoever releas cd radar fire cd instant electr blue classic told amazonnumcom first person review case review break record review help vote play twice alreadi way make sure not dream not fact wrote review pinch ouch alreadi call blues-friend mine said go buy summari loud clear live guitar string bend voic clear heard first shaq say five star classic,0,1.0,0.0
peopl lucki enough play riven found everyth fit togeth perfectli beauti immers world form myst riven myst iii exil uru offer chanc explor beauti place solv intellectu challeng puzzl music import part atmospher game convey beauti excit mysteri riven buy music buy game better still buy,0,1.0,3.401870073930736e-84
g.b legendari like willi said -recogn,0,1.0,0.0
dumbest album ever mean hopeless good song jojo 's song babi song not hit sound music ugli listen hate fact hilari duff num thumb way hill ... not buy nonsens even tri wast money not even worth,0,1.0,0.0
feel like home bonni raitt incred song ever come make atlant ocean separ us daughter montana mere step stone.bonni raitt best singer/song-writ world bought product particular track not appear albums.th song michael sound-track excel feel like home beyond excel nation global air-play.rog oldfiel,0,1.0,0.0
heavenli voic dreami harmoni sweetli innoc lyric simpler timenumnot worri noth slow sappi -- bought upbeat cd would heard wwii song till look found cd even better believ song also num2 record not certain ten track everi one make melt num2 not believ live nearli num2 year without highli recommend,0,1.0,0.0
num4 pretti good year rock roll prog reach zenith slew good post punk act come rank old hors like elo eagl fleetwood mac still creativ peak rafferti 's citi citi outshin effort fit like old pair sneaker comfort perfectli mold feet no new ground broken no new sound push envelop rock one finest collect song ever assembl one guy get past hit home dri baker street one best song ever right line still much considernumth titl track matti 's rag whatev 's written heart good hit still not end therenumth rest equal sublim album radio summer num4 rememb like yesterday ala num2 paid littl attent baker street bit much num2-year-old comprehend discov gem summer num4 spent mani peac even lake soak tune album truli made mark life imo best album num4 top num album era come hard-rock junki go figur,0,1.0,0.0
best box set num2 's,0,1.0,0.0
final thing say two year wait cd final music lover enjoy alway love stori jane eyr score allow true passion puriti shine obo solo jane 's theme overwhelmingli lush rich no one hear piec would ever think anyth lack,0,1.0,2.075524246936912e-100
one best album ever heard well done,0,1.0,0.0
warn album version maneat meander stalls-out less num minut would consid song 's climax descend minut half nearli cappella vocal instrument breakdown ad-lib timbaland track conclud sever second studio dialog loos anoth frustrat exampl album not includ version song heard radio videonumloos consist num2 song two version te busqu song produc timbaland booklet not includ lyric album listen- percussion-bas no hay igual interest poorli edit maneat over-play promiscu no stand-out track,0,1.0,0.0
cd jam-pack great stuff song hilari inform not say enough perform everi bit sing truli great orchestr music unbeliev one song could legitim top ten rock n roll hit song catchi whistl employe month gari day long cd realli great highli recommend kid age includ adult,0,1.0,0.0
enjoy materi record label done outstand job perform realli someth say not bore track num end introduc music audio dealer audit equip hi-q audio thousand oak ca ms. barber sing lot convict lyric first rate excel base work cd help test audit sub-woof,0,1.0,0.0
listen album sever hundr time say music inspir lotr one satisfi fan period style earli instrument arrang make bias toward album mani album out sound far orchestr modern gawd aw new agey ear except music inspir lotr bo hannson seventi date synth organ soundsnumbut nostalgia pick heard album num2 peopl call rennais like sound definit earlier point out review album 's credit mislead jon anderson sing four song definatley ensembl work alot credit go carvin knowl handl good portion instrument write credit closer spirit mediaev baeb anyth els would nice see baeb lotr album though comparison irish/gael music abound appropriatenummost song good excel recommend listen order believ set mood though like wake tir im orom bewar wolf orom lord hunt come mind num song diffrent stali share theme vri complimentari bewar wolf also quit abit energi draw realli get feel prepar face carcharoth recov silmarilnumth best song imho one sung elvish perform john anderson femal lead caitlin elisabeth total believ other-worldli howev fenc one tune battl evermor cover littl goth-i like goth-i would not sound out place eighti 4ad album like dead danc mortal coil not fond first grew like use femal chouru counter dreari male lead howev anoth tune sung elvish either jon caitlin would might better anoth nice fact album way song seem cover span tolkien work emphasi silmarillion lotr over excel album fan collect,0,1.0,0.0
nadja 's childhood attach select transcend time evid haunt almost spiritu perform,0,1.0,0.0
time music lyric make ear bleed one thing toler total rock,0,1.0,0.0
b-num2 's kept parti go one kept everyon feet wild ride fun fun fun till sun came great danc parti music,0,1.0,0.0
red octopu jefferson starship 's best album ever got better addit main album five bonu cut excel includ singl version miracl eight band member play well togeth like earli airplan sweeter honey want see anoth world along fast buck freddi three best rocker band ever record fact marti balin paul kantner believ indonesian drug-smuggl convict young australian tourist trumped-up unjust make cd essenti purchas ear conscienc,0,1.0,0.0
album first class way superb sing particularli sara mingardo contralto goe way soul concerto italiano play vivaldi like nobodi els record excel highli recomend,0,1.0,0.0
drg reissu num4 capitol record kismet -- without apolog fan gordon macra dorothi kirsten may caus rejoic other bewar macra butch blusteri kirsten sound eager return metropolitan opera macra combin role hajj caliph no one sing wazir best music show quartet belov becom decidedli peculiar duet role sexpot wife wazir lalum sung servic ladi singular name bunni bishop conjur imag high-church cleric astoundingli larg ear least four kismet record london studio cast valeri masterson recent american studio record samuel ramey julia migen lament vincent minn movi version star howard keel ann blyth vic damon cours origin broadway cast album macrae-kirsten record arguabl worst problem realli origin cast record much better other one wonder even bother alfr drake stun poet hajj doretta morrow heartbreakingli beauti daughter marsinah youth richard kiley sing bejesu out caliph lalum treasur joan diener -- recent left us go sing angel -- blow roof off sever numbersnumth macrae-kirsten record cut score num2 number run num2 minut voic gener product valu slapdash feel pale comparison lush sexi funni entir satisfi origin cast ardent fan either singer chanc hear prime other would wise avoid kismet,0,1.0,0.0
got one best southern rap cd 's ever releas luda great beat lyric great follow back first time favorit track numcom num america numrollout nummov numgo num sleep numsh said numgrow pain great album,0,1.0,0.0
first listen encaptiv beauti gentl melodi easi western ear wonder orient instrument tonal scale music undercurrr spiritu tangibl feel jiang xiao-q 's committ play emot pour perform one track album enough make feel relax play car play get home work play go bed calm rest uplift exquisit heart still,0,1.0,0.0
sinc everyth ever heard lee lessack marvel word cd aptli name talk tribut cd johnni mercer go wrong cd great combin better- lesser-known song johnni mercer realli show versatil songsmith even bigger sell point cd record live get find out artist perform -- lee lessack charm witti super talent perform think got best male voic cabaret one favorit male voic genr version octob goe featur record know heart heartbreak opinion definit version suggest -- snap lee lessack 's record asap,0,1.0,0.0
adventur culimin angel airwav could better first hit,0,1.0,0.0
jnumj kilroy wrote think album would rival master puppet matt would disciplin enough learn proper thrash guitar techniqu read downstrok speed less num3 bpm lacadaz stoner approach metal never rival slayer entomb earli metallica etc would want rival slayer entomb earli metallica could total destroy high fire not play ridicul thrash metal not need retard display empti techniqu play feel not mean flower butterfli pretti green field mean hatr rage hope despair ... thing slayer entomb earli metallica pretend not get wrong listen ride lightn everi chanc get high fire no way lesser beast no way real thing friend ... not come along often,0,1.0,0.0
